,comment,webtoon_name,webtoon_num,label
18,진짜 맨날 흐지부지하게 끝나고 여주는 맨날 갈팡질팡하는 성격에 자기 좋아하는 거 당당하게 얘기도 못함 지금 백화도 넘게 지났는데 ㅋㅋㅋ 외모지상주의 까는 웹툰일 줄 알았는데 주인공 성장 하나도 없고 그냥 맨날 이쁘장하게만 그리고~ 스토리는 하나도 개연성 없고~ 갑자기 서브남같은 애 하나 잘생기게 그려놓고 끼워놓고~ 도대체 뭘 원하시는 건가요 수호가 질투하는 상황? ㅋㅋㅋ 어차피 질질 끄실 거잖아요 ㅜ,여신강림,703846,판타지물
19,작가님스토리작가구해봐요 점점산으로가는데그림은이쁜데스토리가개판인데..1등웹툰자리가아까워요,여신강림,703846,똑똑한
20,네이버 웹툰중에 스토리는 제일 허접한듯,여신강림,703846,빵터지는
21,맨날 밤샘 작업 이러고 인스타 스토리에 올리시지만 마시구... 진짜 웹툰 스토리 퀄리티 좀 높여주세요 제발....; ,여신강림,703846,그림체가 귀여운
22,임주경:어...어? 아 나 선약이 있는데......? 어 다음에 놀자이수호:아...... 그래......끝,여신강림,703846,판타지물
23,스토리 작가 따로 구하면 안 돼요 ㅠㅠ?... 그림은 너무 예쁘고 좋은데 스토리가 너무 안 이어져요,여신강림,703846,어두운
24,안경남 추행이네 뭐네 했으면서 지도 주경이 팔맘대로 잡음ㅋㅋㅋ,여신강림,703846,똑똑한
25,작가님이 걍 빨리 스토리작가 구하는게 젤 나을듯작가님이 어찌어찌 해보겠다 해도 짜피 독자들한테 듣는건 욕밖에 없음 ,여신강림,703846,먼치킨인
26,와 수호이제 직진남 된거??속이 후련쓰--,여신강림,703846,사이다인
27,수호가 이정도로 주경이 좋아할 줄은 몰랐네,여신강림,703846,똑똑한
28,수호랑 키스까지 존버 탄다,여신강림,703846,똑똑한
29,수호 ㅋㅋㅋㅋㅋ화내는거 개웃기네 ㅋㅋㅋ,여신강림,703846,똑똑한
30,수호가 좋다👍안경남이 좋다👎,여신강림,703846,똑똑한
31,진짜 처음부터 수호만 파왔던 사람으로 수호 사랑한다,여신강림,703846,똑똑한
32,내용이 너무 없어요 ㅜㅜ 무슨내용인지 하나도 모르겟네,여신강림,703846,똑똑한
33,수호 밖에서 1시간 넘게 서있는거 찐사랑이네... 대놓고 연락하면 부담스러할까봐 티안나게 저러는거 같은데 걍 티내라,여신강림,703846,똑똑한
34,수호가 바로앞에 있었는데 수호보다 안경잽이를 먼저 찾는다고?,여신강림,703846,똑똑한
35,아 주경이 내가 다 창피하네,여신강림,703846,소름돋는
36,저요.. 네이버 웹툰인가 이거 어플에서 여신강림 하나만 보는사람이에요.. 웹툰이 다 이렇게 내용이 없나요? 몇주전부터 느끼는건데 그림만 열심히 그리시고 내용은 별 생각 없으신거같아요..내용좀 많이 넣어주세요. 오늘 일주일 기다린거치고 학교 복학한 선배랑 같은조 배정한거 빼고는 내용이 암것도 없습니다...수호가 주경이 짝사랑하는건 이미 우려먹을거 다 우려먹으셨는데 아직도 수호가 주경이에게 웃음짓는컷으로 분량만 채워먹고.. 좀 볼거리가 없다는 느낌이네요,여신강림,703846,소름돋는
37,잘가 내 쿠키야 ,여신강림,703846,똑똑한
38,요즘 재미없다무슨 내용임,여신강림,703846,똑똑한
39,쿠키 회수할랍니다..초반 내용이랑은 너무 안맞는달까.. 그냥 여주가 연애에 미쳐있는거 같은 느낌이야..,여신강림,703846,어두운
40,스토리가 점점 줄어드네 그림으로 채워 넣기만 하고,여신강림,703846,똑똑한
41,복학생이 복학을했네요 복학생이랑 같은 조가 됐네요또 다시 다른 남자가 생겼네요...?,여신강림,703846,빵터지는
42,안경남vs수호 난 수호다..,여신강림,703846,빵터지는
43,역시 사랑은 타이밍이야.. 수호가 좀 더 힘내서 적극적으로 해야할듯,여신강림,703846,먼치킨인
44,수호의 배시시 너무 귀엽다 ,여신강림,703846,빵터지는
45,아니 여신강림내용이 원래이랬나 너무 전개성이없는데..주경이는 서준이 못잊고 남자만나고 수호만나고 뭐가뭔지 모르겠음,여신강림,703846,어두운
46,아니 드라마도 나오는데 내용이 점점 산으로 가면 어케요.. 주경이는 왜 이남자 저남자 막 만나고다니는건데요ㅠㅠ 잠깐 휴재내고 내용 재정비하시는게 맞는거같네요..,여신강림,703846,먼치킨인
47,근데 진짜 20대 대학생 연애이야기 아닌가? ,여신강림,703846,먼치킨인
48,외모가지고 평가하는사람들 진짜싫지만자기도 평가당하는거싫어하면서 남 평가하는사람은더더더더더더싫어,여신강림,703846,똑똑한
49,아니 근데 ㄹㅇ 이거 배댓말대로 솔직히 대학생 이야기 맞지 않나 헤어지고 이사람 저사람 여럿 만나러 나가보기도 하고 친구들 만나서 이것저것 하러 다니고 ,여신강림,703846,먼치킨인
50,진짜 쿠키가 너무 아까웈 전개..내용이 영....,여신강림,703846,어두운
51,예전부터 생각한건데 작가님이 모든 것을 다 묘사할려고 하니 막상 한화에 담기는 내용이 적은것 같아요. 어느정도 불필요한 장면은 요약과 생략이 필요하다 생각해요. 사실 주경이가 별로인 소개팅 상대 세명 만난것도 간단한 과거회상씬으로 썼음 한두컷으로 끝날것인데 그 상대를 하나하나 에피소드처럼 그리니 작가님은 힘들고 독자들은 불만을 가지는 것 같아요. 작화는 퀄리티가 높지만 만화를 구성하는 법이 프로로서는 부족한 것 같네요. 어디에는 힘을 주고 어디에는 힘을 빼야하는지 좀 더 연구하실 필요가 있으신것 같아요. 작가님이 쓰시는 노력에 비해 작품도 독자들의 반응도 좋지못한것 같아 팬으로서 조금 속상하네요.,여신강림,703846,잘생긴
52,힘들면 쉬어라 휴재해라는 너무 예의가 아닌거같아요 너무 도가 지나친거 아닐까요 원하는 스토리가 뭐에요? 저는 성장하는 20대 초반에 있을법한 이야기들이 나오는거같은데 본인이 원하는 스토리가 아니라고 도가 지나친 댓글이 많네요. 그리고 작가인이 연애하시는거에 대해 비꼬는 말투가 왜이렇게 많죠 님들은 학생은 공부만하고 직장인은 직장만 다니세요? 여가생활 없고 본인의 일만 죽어라 하시는 분들이에요? 적당히 합시다,여신강림,703846,어두운
53,소개팅 현실 고증 쩐다........진짜 웃기네요 ㅋㅋㅋㅋ 와 진짜 헤어지고 수없이 소개팅하는 친구들 많죠..... 예전 생각나고 너무 웃기네욬ㅋㅋㅋㅋㅋㅋㅋㅋ 저게 어딜뵈서 주경이가 외모로만 판단한거에요... 다들 저러지 않아요? ,여신강림,703846,그림체가 디테일한
54,ㅇㅅㅇ저기여 주경이 극상 나이 갓20넘엇어여..저나이때 사람은 사람의로 잊는거라며 많이들 소개팅받고 그러자나여,여신강림,703846,똑똑한
55,임주경안 자기 쌩얼 어떻게든 꽁꽁 숨길려하면서 남들 단점은 하나하나 다 관찰하노 ㅋㅋ,여신강림,703846,먼치킨인
56,줄거리 캐릭터 설정 너무별롭니다 주경이는 캐릭터가 외모로사람을 평가하는 캐릭터가 되어있네요 그리고 만화라지만 저런여자가 소개팅을하는데 그래요 외모가 훈남인 아닐순있어요 근데 외모도별로고 허세있는 그런소개팅을 해주는경우가 어디있나요 소개팅해주는 친구가 주경이 원수입니까? 심지어 아무리 주인공이래지만 개인적으로 수호가 젤최애캐인데 수호는 뭐가모자라서 저주경이 캐릭터를 좋아하나요? 분명제가알기론 초반에 순박하고 순수했던 모습을보고 좋아했던거같은데 그런모습이 지금은 안보이는데?,여신강림,703846,먼치킨인
57,작가님 이건 너무하신거 아닌가요??서준이는 아예 사라지고 수호랑 발전도 없고 새로운 등장 인물들만 계속 나와서 내용은 산으로 가니...드라마로 나올 정도면 이제 슬슬 마무리 단계로 가주시는게ㅠ 그래도 끝까지 믿고 보는 구독자로서 매주 맥빠지네요~ 수호는 제발 그만 불쌍한 캐릭으로 만들어 주시고 서준이는 성공한 아이돌로 그리고 주경이는 화장이 아님 자기 자신을 더 가꾸어서 진짜 이뻐지고 수호 만나서 다들 행복하게 끝났음 좋겠네요ㅎ그래도 믿고 보는 구독자에 바램이였음ㅎㅎ,여신강림,703846,잘생긴
58,"소개팅... 그치.. 나듀 성격 좋데서 만났는데, 3시간동안 본인 가족 이야기 떠드는 거 보고,, 귀가 닳을 뻔 했어",여신강림,703846,빵터지는
59,서울대생인데 실제로 저런 사람 없습니다. 없어요ㅠㅠㅠ 서울대라고 사회성 ㅂㅅ인 거 아닌데 이렇게 비춰질 때마다 좀 속상하네요 가상의 대학도 아니고 실제로 있는 학교 이름에 학생증까지 똑같이 그리셔놓고...,여신강림,703846,잘생긴
60,주경이는 수호랑 있을때가 젤 편해보여...,여신강림,703846,똑똑한
61,"작가님 주경이 쌍수,피부과만 좀;;",여신강림,703846,빵터지는
62,"엥 아까 서준이한테 음료 주고간 여자 주경인줄,,",여신강림,703846,똑똑한
63,마지막 존잘남 전선욱 작가님 닮았네요ㅋㅋ,여신강림,703846,어두운
64,인성 별로일 거 같이 생김,여신강림,703846,빵터지는
65,전선욱작가님이랑 사귀시는거 축하드립니다~^^,여신강림,703846,똑똑한
66,수호보다 못생기셨네요? 안녕히가세요,여신강림,703846,똑똑한
67,저 남자 냄새가난다 쓰레기의 냄새,여신강림,703846,어두운
68,서준이 잊기 위해 저 남자랑 사귈것 같음. 근데 저 남자가 빌런이어서 헤어지게 되고 다시 힘들어하는데 그때 수호랑 잘되는 그런 전개이지 않을까..?,여신강림,703846,그림체가 귀여운
69,저번주 수호아니면 네이버 앞에서 똥싸신다는분 후기좀여,여신강림,703846,똑똑한
70,실제로 연옌이랑 저런 슬픈 연애하는 사람 있겠지??,여신강림,703846,빵터지는
71,소개팅하지마. 쌔하다,여신강림,703846,똑똑한
72,내가 보기엔 주경이 잘되서 연예계 쪽 메이크업 일하다 서준이 만날수도 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,여신강림,703846,똑똑한
73,서준이랑 다시 잘되라 제발..... 서준이 잊을려고 딴놈 만나지마ㅜㅜ 그게 제일 한심한 짓이다ㅠㅠ,여신강림,703846,똑똑한
74,스토커들도 아니고 작가 개인사생활 이야긴 왜 하는거여 ,여신강림,703846,똑똑한
75,주경아 화장만 하지 말고 쌍수 종 해보는건 어때?여드름도 피부과 가서 없애고,여신강림,703846,똑똑한
76,작가님 근데 주경이 이제 피부관리도 하고 쌍수도 시켜주세요..... ㅠㅠ,여신강림,703846,어두운
77,삐빅 수호입니다,여신강림,703846,똑똑한
78,막컷 수호 아니면 네이버 본사 앞에서 똥쌉니다,여신강림,703846,빵터지는
79,수호파는 시끄럽게 일어나세요,여신강림,703846,똑똑한
80,막컷 진짜 과선배 그이상한놈이면 앞으로 쿠키는 굽지않겠소이다,여신강림,703846,어두운
81,수호파는 좋아요 1번을서준파는 좋아요 3번을 누르세요,여신강림,703846,똑똑한
82,ㅋㅋㅋㅋㅋㅋㅋ 맨날 술을 저렇게먹는데 다이어트는 어떻게한거냐 뭔 웹툰이 개연성이 없네,여신강림,703846,똑똑한
83,작가님..여기서 끊어요?ㅠ,여신강림,703846,빵터지는
84,스크롤 올려보고 내려 봤는데 수호 요리학원 근처로 추정된다. 수호다 !!수호퐈 쏴리질러,여신강림,703846,똑똑한
85,주경이 술 마시면서 망가지는데 수호가 도와줄 것 같음,여신강림,703846,빵터지는
86,근데 쌍수 했다가 성형외과에서 셀럽인 거 밝히거나 그러면 더 곤란해지지 않나.. ,여신강림,703846,먼치킨인
87,네 수호인거 알아요 작가님,여신강림,703846,똑똑한
88,여러분 울 수호가 요리를 합니다,여신강림,703846,똑똑한
89,수호가 빈자릴 채워 줬으면 좋겠네,여신강림,703846,똑똑한
90,ㅋㄱㅋㄱㅋ톡 작은화면만 보고 눈 찌푸리면서 읽었는데 밑에 확대화면ㅋㅋㅋㄱㅋㅋㄱㅋ🙉,여신강림,703846,어두운
91,서준이 카톡 다읽은사람 있어..?,여신강림,703846,똑똑한
92,와 128화만에 다시첫화로 돌아갔네,여신강림,703846,사이다인
93,카톡 이름도 한서준으로 다시 바꿨네... 수호파들 모여,여신강림,703846,똑똑한
94,그와중에 작가님ㅋㅋㅋㅋㅋ창작의 고통ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,여신강림,703846,똑똑한
95,우리는 128화에 프롤로그를 봤습니다,여신강림,703846,똑똑한
96,이제 시작이라고? 와...미쳤다,여신강림,703846,사이다인
97,여러분 이제 0화입니다 놀라지마세요,여신강림,703846,똑똑한
98,뭔가 다음화부터 주경이 전과 다른 캐릭터로 나올듯전에는 너무 착해서 줏대 없기도 하고 싫은 말도 못하고 그랬는데 이젠 당당해져서 나타날 것 같음 제발 그랬으면🙏,여신강림,703846,게임물
99,"와 서준이 충격받은표정,,,내가 다 맘아퍼 ㅠㅠㅠㅠ",여신강림,703846,기다려지는
100,나도 수호파긴 한데 아무리 그래도 지금 슬프게 서준이랑 어쩔수없이 헤어졌는데 수호 찾는건 좀........,여신강림,703846,그림체가 귀여운
101,서준이 서러운거바 ..,여신강림,703846,똑똑한
102,뭐얔ㅋㅋㅋ 첫화로 돌아갔어ㅋㅋㅋ 아 뭐야 그럼 이제 수호 나오겠네.. 헤어지고 사귈 건 아니지? 믿어 진짜루....,여신강림,703846,소름돋는
103,와중에 실시간 1위 여신강림 ㅋㅋㅋ,여신강림,703846,똑똑한
104,이거를 리셋해버렸다고 아니 근데 저 선배는 아직 적응 안된다,여신강림,703846,어두운
105,수호파.. 일어나십시요,여신강림,703846,똑똑한
106,수호파는 엉덩이를 흔들며 일어나주세요,여신강림,703846,똑똑한
107,근데 진짜 서준이 연예인 해도 되는거야...? 과거논란 터질 것 같은데,여신강림,703846,어두운
108,주경이 인스타가 서준이 때문에 난리가 났는데 서준이는 뭐하니?,여신강림,703846,똑똑한
109,여러분 여신강림의 남자주인공은 수호입니다^^,여신강림,703846,똑똑한
110,댓글 보니 수호랑 사귀는 거 별로라는데   사귀든 안 사귀든 작가님이 스토리 정리 잘 하셔서 해주시겠죠ㅠㅡㅠ ,여신강림,703846,그림체가 귀여운
111,"주경이 그래도 자존감 높아서 다행이다 만일 자낮이었다면 예뻐지기 위해서, 라고 외치며 성형수술 위험도 감수하고 무리한 다이어트 막 하고 그랬을텐데 자기 자신과 가족을 생각하는 거 봐...",여신강림,703846,어두운
112,아니 딴건 모르겠고ㅋㅋ 겁나 사귄게 뭔 잘못이라고 저렇게 까지 인신공격을 남에 인스타까지 찾아 와가지고 하냐ㅋㅋ 진짜 할짓 없는 ㅇㅇ들이당ㅋㅋ 팬이면 팬답게 행동 할것이지 가수 개인사생활도 지들이 관리 해야되는 마냥 정의로운척 악플 다는건 진짜 극혐이다.. 보면서 토할뻔..,여신강림,703846,판타지물
113,둘이 헤어지는 건 가슴 아프지만현실적으로 신인아이돌이 연애는ㅠㅠㅠㅠ이 관계를 이어가면 둘 다 너무 힘들 것 같아요ㅠㅠ,여신강림,703846,잘생긴
114,"한서준이랑 깨지고 이수호랑도 친구로 남는게 최선의 결말임 ,, ㅋ 에초에 이 웹툰은 임주경 연애사가 아니라 임주경 성장물임 근데 그 최선의 결말로 끝나면 지금까지 로맨스로만 200화 가까이 끈게 허무함 ,, ㅋ결국 작가는 서준이랑 되던 , 수호랑 되던 , 둘다 안되던 욕 먹을 수 밖에 없는 산을 넘음",여신강림,703846,게임물
115,서준랑 헤어지는건 상관 없는데 수호랑 사귀면 뭔가 이상하지 않나 ,여신강림,703846,빵터지는
116,악플 역겹다,여신강림,703846,똑똑한
117,근데 내가 주경이 입장이라면 진짜 정신병 걸릴 거 같긴 함 저렇게 얼굴 없는 사람들이 날 욕하고 있다고 생각하면,여신강림,703846,판타지물
118,서준이도 불쌍하다...,여신강림,703846,똑똑한
119,누구랑 이어지든 상관없으니까 그냥 저희 수호 분량만 좀 챙겨주시면 감사하겠습니다 저희 수호 갑자기 일본 보내더니 거의 7개월 동안 못봤는데 일본에서 돌아와도 수호 분량이 적으니 너무 속상합니다ㅠㅠ 그냥 제발 길거리 지나가는 걸로라도 수호 분량 챙겨주시면 감사하겠습니다ㅜㅜ 수호야 난 너 없으면 안돼 사랑해 내가 꼭 우리 수호 분량 챙겨줄게 사랑해 ,여신강림,703846,잘생긴
120,근데 주경서준도 ㅈㄴ이해 안가는게 들키기는 싫은데 럽스타그램은 왜하는거 ㅋㅋㅋㅋㅋ ,여신강림,703846,빵터지는
121,이렇게 돼서 서준이랑 헤어지고 수호랑 사귄다...? 무슨 거침없이 하이킥에 나오는 신지 이민용 서민정 이런관계도 아니고,여신강림,703846,먼치킨인
122,ㅈㄴ 궁금한게 왜 아이돌이나 스타는 연애하면안됨? 이게 팬 배신하는거야?? ㅋㅋㅋㅋㅋㅋㅋㅋ,여신강림,703846,빵터지는
123,아니 무슨 아이돌은 사람 아니냐? 연애 할 수 있는 거 아닌가? ,여신강림,703846,어두운
124,아오 정말 지겹다 서준이 일로 상처 받아 울고 있는데 매번 우연의 일치로 나타나서 위로해주는 수호창의력 1도 없는 스토리라인 미안하지 않으세요?,여신강림,703846,똑똑한
125,당장 엑소 챈인가 하는 애도 퇴출시키라는게 니들인데 왜 여기선 아닌척이냐 ㅋㅋ,여신강림,703846,빵터지는
126,열애설이고 뭐고 내동생 내가 지켜요 언니 머시써,여신강림,703846,똑똑한
127,헤어져도 수호랑다시이어지는 말도안되지 ㅋㅋㅋㅋㅋ 그럼 주경이만 더 나쁜ㄴ 되는거임 ㅋㅋㅋㅋㅋㅋㅋㅋ,여신강림,703846,빵터지는
128,아니 무슨 아이돌은 사람 아니냐? 연애 할 수 있는 거 아닌가? 진짜 어이없닼ㅋㅋㅋㅋㅋ,여신강림,703846,어두운
129,이게 뭔 내용이여 대체...;;,여신강림,703846,똑똑한
130,아닠ㅋㅋㅋ저기서 수호랑 이어지면 말이 안되는건데?,여신강림,703846,똑똑한
131,당연히 구라지서준이가 주경이 얼마나 좋아하는데,여신강림,703846,똑똑한
132,연애하는게 뭐가 잘못이라고 다들 저렇게...,여신강림,703846,빵터지는
133,작가.. 이 이야기가 다 포기하고 울고 또 다른 관계를 위해 가는 이야기인가? 주쿵은 언제 발육할 것인가... 이 웹툰에서 일상적인 웹툰이 아닌 다른 줄거리로 긍정적인 것을 기대하면서... 얼마나 오래 수호생활이 주궁을 중심으로 돌아가는지... 그는 자신의 행복을 주궁에서 찾지 말아야 하며 그녀에게서가 아니라 자신의 행복을 얻어야 한다. 서준과 주경과의 일상적인 사랑이야기의 고정관념을 깨기 바란다.,여신강림,703846,판타지물
134,서준이가 동의 한거 100퍼 구라지 당연히,여신강림,703846,똑똑한
135,서준이랑 주경이 헤어질 삘인데 여기서 수호랑 사귀는 것도 이상함..,여신강림,703846,똑똑한
136,유치한거 나만 느끼냐,여신강림,703846,빵터지는
137,서준이가 동의했을리가 없지;;,여신강림,703846,똑똑한
138,참 내용이 일단 무조건적으로 서준이랑 헤어지고 수호랑 이어지는 내용이네 ㅋㅋㅋㅋㅋㅋ저정도면 주경이가 지쳐서라도 헤어지지 어휴,여신강림,703846,똑똑한
139,근데 연관검색어도 깔끔하고 열애설같은거도 없는데 어케 안거야 저 남자는 ? 주경이언니가 주경이 생각해서손쓴거 아닌가? 주경이언니 서준이 소속사에서 일하잖아 ..,여신강림,703846,어두운
140,애당초 구란듯...회사에서 010으로 전화할리가 없잖아,여신강림,703846,똑똑한
141,다음화 예상서준이한테 연락이온다주경이가 씹는다서준이가 화난다주경이가 운다싸운다,여신강림,703846,똑똑한
142,스토리작가를 따로 뒀음해요.. 그림채는 너무 이쁜데 대화내용이라던가 스토리가 너무 유치하고 단순.. 여주 성격이 매력적이지도 않고 의존증만 있어보이고. 캐릭터들 성격묘사나 디테일이 너무 떨어지네요. ,여신강림,703846,어두운
143,주경이한텐 서준이가 동의했다 하고 서준이한텐 주겅이가 동의했다고 돌려막기하는 뻔한 수법,여신강림,703846,똑똑한
144,"진짜 스토리가 불보듯 뻔하네....유명해진 서준이와의 관계를 유지하기 힘들어진 주경이가 소속사 압박으로 다음화에 서준이에게 이별을 고하고 펑펑 울다가 수호가 와서 달래주겠지. 이후 수호랑 친구관계를 어느 정도 유지하다가 결국 수호랑 사귀게 된다는 스토리겠지.. 아니 어떻게 이렇게 전형적인 레퍼토리를 그대로 쓸 생각을 하는 거지..? 지난번에 서준이랑 100일 이벤트한 건 뭐임? 유명해져도 지금보다 더 잘하겠다는 서준이와 감동의 눈물을 흘리던 주경이는 어디로 간 거임?? 애초에 그런 쓸데없는 장면들을 넣지를 말든가..그리고 수호도 서준이랑 같은 방송 출연했었는데 왜 수호는 아무도 안 알아보는 거임? 분명 서준이는 2등, 수호는 3등이었을 텐데? 등수 하나 차이가 그렇게 어마어마한가?아무리 생각해봐도 스토리가 부실해도 너무 부실함. 정말 좋은 스토리를 가지고도 주목을 받지 못해서 수면 위로 떠오르지 못한 작가님들이 보신다면 정말 억울하실 것 같음.",여신강림,703846,소름돋는
145,이건 지극히 우리나라 팬심 수준이 저급해서 그래.외국에는 연예인들이 연예를하건 뭘하건 그래도 사랑 받는데우리나라 연예인들은 뭐만 터지면 외면 당하니 기획사에서도 저러는거지. ,여신강림,703846,어두운
146,왤케 스토리가 점점 짐작이 가지 탄탄하지가않아,여신강림,703846,똑똑한
147,이거 소속사가 구라친것같은데,여신강림,703846,똑똑한
148,서준이가 동의한건 자기가 아이돌이나 가수로 성공하기 위해서 회사와 열심히 일하겠단걸 동의한거같은데,여신강림,703846,똑똑한
149,이제와서 수호랑 이어지기엔 너무 먼길을 온것같은데 ㅋㅋㅋㅋㄱ.. ,여신강림,703846,똑똑한
150,나만 서준파야..? 지금 보기 좋은데,여신강림,703846,빵터지는
151,잃어버린 수호를 찾습니다,여신강림,703846,똑똑한
152,서준이 사랑하는사람 불안하지 않개 만든다는 마인드 좋다...근데 난 수호파라서....,여신강림,703846,먼치킨인
153,나도 수호 좋긴한데 작가님이 생각하신 스토리에 따라 진행되는걸텐데 다들 너무 수호만 찾는거 아닌가.....,여신강림,703846,똑똑한
154,걍 서준이랑 쭉 이어갓으면 좋겟는데 서로 사랑하는게 느껴지는게 보이는데 뭐 스토리상 수호랑 이어질거 같긴 하지만 난 서준이랑 이어졋으면 하는 바람,여신강림,703846,먼치킨인
155,주경이는 피부관리를 안하나요?화장으로 덮는다고는 하지만 언제까지 여드름피부?왜 자기자신이 화장말고 다른방향으로도 예뻐질 수 있도록 도전을 안하죠? 주경이 화장 말고 자기관리 하는 모습을 본적이 없네ㅇㅅㅇ  ,여신강림,703846,똑똑한
156,걍 너네 결혼해라 수호 다른 애랑 이어주세요,여신강림,703846,똑똑한
157,"수호 타령 좀 그만,, 아무리 가상 이야기라도 억지로 그렇게 잇는다? 작가 욕 오지게 먹음 그니까 제발 작품에 대한 얘기좀 해라 매주 베댓은 항상 수호 얘기로 도배 돼있음 적당히,,",여신강림,703846,빵터지는
158,마지막 장면 아마 서로 창문 배경이 같아서 그런듯,여신강림,703846,빵터지는
159,대놓고 바람피라고하네 너네 남친이 바람피면 좋겠냐,여신강림,703846,똑똑한
160,수호만 찾는다고 불만인게 아니라 둘이 잘 사귀는 중인데 찾으니까 그러는거지ㅋㅋㅋㅋ 바람이라도 피라는건가,여신강림,703846,기다려지는
161,거 차 서준만세,여신강림,703846,빵터지는
162,근데.이렇게 작가님이 댓글신경쓰다가 옛날 응팔삘날듯,여신강림,703846,먼치킨인
163,"작가님 고생이시겠다,, 댓글에선 수호파 수호파생각한 스토리는 서준파 쪽인 거 같은데..",여신강림,703846,어두운
164,그래도 서준이 수호 없는 동안 주경이 많이 챙겨줬네... 이번화 보면 좋은 남친이란게 느껴짐...하지만 미안 서쭌..... 난 수호파야 ...,여신강림,703846,판타지물
165,한서준 이 자식 찐사랑이었네ㅠㅠㅠㅠ,여신강림,703846,빵터지는
166,결말은 진짜 뭘까...... ,여신강림,703846,똑똑한
167,ㅠㅠ 셋 다 행복하면 좋겠다..,여신강림,703846,똑똑한
168,그래서 남주는 누구인가요..?갈수록 남자주인공이 누구인지 몰르겠어요...,여신강림,703846,빵터지는
169,아니 근데 이해 안되는게 수호파라는 사람들은 자기 애인이 딴사람이랑 바람나도 괜찮은 사람들임?,여신강림,703846,판타지물
170,얘네가 사귄지는 100일다되어가는데 우리는 1년째야,여신강림,703846,똑똑한
171,엥?99일밖에 안됐냐 니들???,여신강림,703846,똑똑한
172,주경이가 수호 눈사람 뿌시는 거 좀 아니지 않냐는 분들..잊으려고 애써 밝은 척 하려고 그러는 거잖아요. 너무 수호한테만 몰두하지 마세요. 아 물론 전 에이든파,여신강림,703846,먼치킨인
173,근데 서준이 가정형편 어려운데 옷도 화려하게 다양하게입고 반지도사고 잘 매치가 안되는것같아요..,여신강림,703846,먼치킨인
174,막컷에서 카톡확인 하려고 폰화면 확대한사람 조용히눌러라 그냥.,여신강림,703846,똑똑한
175,얘네 아직도 100일이야?? 한 1년은 된 듯,여신강림,703846,똑똑한
176,아고 서준이ㅠㅠ 서준이도 행복하게 해주세요,여신강림,703846,똑똑한
177,언제까지 질질...,여신강림,703846,똑똑한
178,???:안아프게 맞는법,여신강림,703846,똑똑한
179,"서준아 미안해 난 그래도 수호야,,",여신강림,703846,어두운
180,그림체는 ㅇㅈ한다,여신강림,703846,똑똑한
