,comment,webtoon_name,webtoon_num
25,잠만 나 프리드로우 1화부터 본 독자는 아니지만 본지 4년 돼가는데 한태성 가족에 대해서 의문 가진적이 단 한 번도 없었어 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
26,구하린 싸움독학 합류,프리드로우,597447
27,저집에도 샤프심 설치되있는거 아님?,프리드로우,597447
28,옆동네 선도부장 누구 닮았다했더니 민지였네...,프리드로우,597447
29,근데 그래서 구하린이 더 현실적이지 않음? 다른사람들한텐 중심을 잡아주고 그렇게 좋은 영향을 미치고 정답을 알고 있는데 정작 자신에 대해선 어떻게 해야될지 모르겠고 이성적인 판단이 안서고 그러다보니 일단 하고싶은거 다 해보고 그러면서도 뭐가 맞는지 모르겠고. 그러니까 혼자 방황하게 되고. 그런사람들 은근 많잖아 현실에서.. 그러니까 더 캐릭터가 입체적인거 아님? ,프리드로우,597447
30,저거는 엉덩이의 질량때문에 빛이휘어진 중력렌즈효과라고합니당,프리드로우,597447
31,"솔직히 구하린 캐릭터를 이젠 잘 모르겠음... 초반에는 주변 사람들한테 좋은 영향력 많이 끼치고, 길잡이 역할 해주는 센터 역할이라고 생각했는데... 요즘 하는 행동들 보면 걍 생각없이 하고 싶은 대로만 사는 느낌. 주변에서는 각자의 길을 찾아서 걸어가는데, 구하린만 계속 입구에서 방황하는 것 같음 ㅜ ",프리드로우,597447
32,베댓에 구하린 캐릭터를 잘 모르겠다는 이야기가 나오는거보니 작가의 의도대로 잘되고있다는뜻이네. 원래 구하린이 캐릭터가 그럼. 입구에서 계속 방황하는. 갈피를 못잡는거지. 이제야 과거사가 나왔는데ㅋㅋ 하린이가 마지막주자로 행복을 찾는 순간이 아마 프리드로우의 마지막화 쯤이 될거다,프리드로우,597447
33,누가 저렇게 보정을 티나게 하냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
34,난 오줌만 별룬뎅 힝 ㅜ 친해지지 말지,프리드로우,597447
35,누가 저렇게 티나게 왜곡하냐니ㅋㅋ 벽이랑 창문 다 휘어놓는 애들도 수두룩하고 턱을 무슨 콤파스마냥 깎아놓고도 뻔뻔하게 올리는애들도 엄청 많다ㅋㅋㅋ,프리드로우,597447
36,송파구청 공익 출신 김X지 보고 있나?!후배들 때리고 금품요구하고지갑까지 훔치고 12년이 지나도 분이 안풀린다옷 장사한댔지? 확 망해라!,프리드로우,597447
37,근데 애초에 보정을 저따구로하는데 팬이 많다는게 이해가안감ㅋㅋㅎㅋㅎㅋㅎㅋㅎㅋ,프리드로우,597447
38,재호덕진 뒷광고 해명은 하고 복귀한거냐?,프리드로우,597447
39,구하린은 과거 본인에 대한 죄책감에 현재의 본인을 괴롭히고 있음.,프리드로우,597447
40,구하린 인스타해서 팔로우 늘려서 엿먹일듯 ㅋㅋㅋㅋㅋㅋ,프리드로우,597447
41,그래서 코로나 언제 끝나... 여기 캐릭터들이 마스크 안 써도 되는 게 부럽네,프리드로우,597447
42,초등학교 6학년때부터 토요일 아침9시 축구방과후를 시작할때 모든 아이들은 프리드로우 얘기를하며 축구를 시작했습니다 샤벨타이거 이야기를 저희끼리 몇번이나 해가며 서로 웃고 재밌게 운동한 기억이 나네요 그때 같이 이야기했던 친구들이 하나둘씩 군대를 가네요 2020년 11월23일 논산훈련소 입대합니다 프리드로우는 저의 추억과 쭉 함께 해온 작품입니다 잘 다녀오겠습니다 작가님 좋은 작품 항상 감사합니다^^  화이팅하세요!!,프리드로우,597447
43,이건아 자살행위를 추천하는 개짓거리는 사탄도 안한다,프리드로우,597447
44,인생존망 시즌2는 오오준준만만이네,프리드로우,597447
45,이건이 대놓고 엿 멕이네 ㅋㅋ,프리드로우,597447
46,"오오준준만만: 끼에에에엥에에엥에에에에엑(쾅쾅)내,내가 이,이런거는 다 너,너희 때문이잖아!!!!",프리드로우,597447
47,"한태성 : 동까를 연상케하는 그놈, 언젠가 서서히 욕망이 생길거다. 내가 임재익도 그렇게 만들어놨는데 오준만이라고 못만들겠나?",프리드로우,597447
48,이건아 너부터 임하늘 이겨봐라ㅋㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
49,지들 베댓되고싶어서 싫ㅇ어요 16개씩 깎는중 ㄹㅇ 네이버 언제 막냐하는게없어 네이버 ㄹㅇ허구한날 요상한 검열만 쳐하고쿠키도 슬금슬금 올리고이젠 네이버 망할지도,프리드로우,597447
50,계속 비슷한 레파토리..,프리드로우,597447
51,원래 처음에는 봇들이 싫어요 한건데 나중에는 잼민이들이 베댓 없으니까 자기 베댓 한번 해보겠다고 다른사람 싫테 하는거임,프리드로우,597447
52,동작그만 할때 유이건이 도와주는줄 알았네,프리드로우,597447
53,구하린 : 오오준준만만 왜 민지를 도촬했지?5준만 : 영웅호색! 누나가 이쁘잖냐,프리드로우,597447
54,재익이 코로나때문에 집에서 안나오고있대요 ㅇㅅㅇ,프리드로우,597447
55,와~ 하린이 등장인가? ㅋㅋㅋㅋㅋㅋ 난 순간 이건이가 도와 주는 줄 알았는뎈ㅋㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
56,재익이를 찾습니다나이 : 18 특징 : 일본 야쿠자랑 싸워서 이김,프리드로우,597447
57,쟤네들은 도촬만 범죄고 다굴은 범죄 아니냐,프리드로우,597447
58,구하린한테 맞으면 준만이한텐 업계포상 아니냐,프리드로우,597447
59,재익이 4대크루 통일하느라 바쁨,프리드로우,597447
60,재익이 페이커됨,프리드로우,597447
61,근데 왜 싫어요 누름?ㅋㅋ,프리드로우,597447
62,이래놓고 진짜 빠따로 ㅈㄴ 패면 ㄹㄱㄴ,프리드로우,597447
63,아니근데 오준만 진짜 폐급아니냐?;;;;진짜 일진들 행동은 잘못됬지만 미화 불가능수준인데,프리드로우,597447
64,와 구하린 목소리 개좋아,프리드로우,597447
65,구하린 : 쟨 도와주지마,프리드로우,597447
66,프리드로우...청춘들은 하얀 백지와 같아서 무엇을 자유롭게 그리느냐에 따라 인생이 바뀐다는 말...나는 비록 어느 정도 인생의 방향이 정해져 있지만 웹툰 제목 참 멋있게 지은듯..  작가님 작명센스 짱인듯,프리드로우,597447
67,뷰티 유튜버라는 사람이 눈 저따구로 해갖고 다니면 누가 보나...???,프리드로우,597447
68,유:유감이지만이:이번만건:건너뛰도록 하지,프리드로우,597447
69,원래 오준만은 재평가되면 안되는 앤데;;,프리드로우,597447
70,작가님 오준만 없애고 임슬기를 넣으시는 건 어떨까요?,프리드로우,597447
71,들었냐 홍원아 ㅋㅋ 넌 떳떳하게 나와서 돈 벌 자격 없어~,프리드로우,597447
72,"간단 양홍원 설명충 등장자신의 동생의 자전거를 양홍원이 가져가 돌려달라고 요구하니 ""다짜고자 욕설과 패드립을 하며 뺨을 때렸다"" 라는 증언과""송파구에서 이름만 말해도 알아주는 양아치였다"" 하는 식의 발언들이 여러 개 나오기 시작했고, 이후 네이트판에서는 자신이 양홍원의 식판 셔틀이라는 인증까지 등장함. 결정적으로 한밤중에 다른 양아치들과 노래방에 모여 안주와 술을 꺼내고 담배까지 당당히 피우고 있는 사진과 지나치게 패륜적이고 성적인 말을 하는 사진이 공개되며 많은 사람들이 양홍원이 학교폭력 가해자가 아니냐는 의심을 하게 됨.결국 인터뷰, sns등에서 학폭 가해자라는 사실을 인정했고,공개적으로 사과를 한 상태임.뭔들 가해자는 저렇게 누릴거 누리면서 살면 안된다고 생각함..",프리드로우,597447
73,작가님 오줌만 오타 났어요 오준만으로,프리드로우,597447
74,베댓 thㅏ노스 왔다감?                            /``````````````````````````\                         /                                    |                         \ ====/   / ====      |  /     /``/ ``` / ``/`` \ -- /___|    ---        /  |  /`  /     /``` /```/``\ _________  \       \ (🍊(🍅(🌍(👿(🌳)_|_|_|_|_|_|_\        ||  \    \   ___  \     `` =  //                        |    \==\/🍋\== //    /  _\__\__\__\ /     _(      \## \     \      |     /  \## /      \,프리드로우,597447
75,배댓 왜이리 적냐?,프리드로우,597447
76,여신 강림 작가님이랑 완전 잘어울려요 행쇼하세용💕,프리드로우,597447
77,그건 그렇고 배유진ㅈㄴ징그럽게 생겼네,프리드로우,597447
78,나만 배유진남친옆모습보고 급식대장임하늘인줄 알았냐,프리드로우,597447
79,아니 그와중에 봉남이 저러고 고기집에서 밥먹는거 나만 이상해???,프리드로우,597447
80,갈아 엎었으니 당연히 못알아보지 인성문제있네 저년,프리드로우,597447
81,장봉남몸이 가짜사나이에 나온 줄리엔강보다 좋은거 같은디ㅋㅋ,프리드로우,597447
82,배유진 남친 유이건 친구 급식대장 인줄ㅋㅋ,프리드로우,597447
83,배댓되면 야구부 형한테 고백한다,프리드로우,597447
84,저건 화장이 아니라 분장이지.. ,프리드로우,597447
85,자기가 팬건 기억 못하고 자기가 맞은건 기억하는... 저딴게 일진들은 일상입니다...,프리드로우,597447
86,길거리에서 벗고 다니는건 안 이상하고 고깃집에서 벗는선 이상하냐,프리드로우,597447
87,작가님 성형으로 갈아엎은 얼굴 표현 진짜 잘 하시는 듯... 성형 많이 한 사람들 ㄹㅇ 저렇게 생김,프리드로우,597447
88,봉남이 형 장점1. 줄리엔 강 뺨치는 넓은 어깨와 초콜릿 보다 더 초콜릿 같은 복근2. 아주 큰 키3. 내 취향임......💋4. 랑해 봉남이형5.직 봉남이형만 볼게..,프리드로우,597447
89,나 배뎃되면 재입대 한다,프리드로우,597447
90,배뎃되면 재입대 한다는 놈 군대 간적은 있냐,프리드로우,597447
91,그와중에 작가님 그림체변화 오진다옛그림체도 좋지만 발전한게 눈에띄게보이네요ㅜㅜ,프리드로우,597447
92,제목이 삼각관계에서 오각관계로 넘어가네요,프리드로우,597447
93,이근 :  뭐야 너 '게이'주의야?,프리드로우,597447
94,아니 베댓아 애초에 어떻게 자식을 낳을건데ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
95,근데 갑자기 궁금한건데 장봉남 유이건 결혼해서 자식낳으면 자식은 유씨인가요 장씨인가요,프리드로우,597447
96,이쯤되면 작가도 의심해봐야함,프리드로우,597447
97,이 만화 여주들은 어떡하냐?ㅠ 봉남이가 다 뺏어가고 있는데,프리드로우,597447
98,"전선욱 작가님 특 : 매 에피소드마다 사이다엔딩, 해피엔딩, 봉남엔딩 3가지 존재함",프리드로우,597447
99,고딩이 첫만남에 오토바이 폭파시키고일본가서 야쿠자도 만나고 미국가서 갱단이랑 총도 쏘고공부만하던 애가 프로듀스나가서 연예인도 될뻔했는데거 등장인물 게이됬다고 산으로 간다뇨이 웹툰은 배타고 산악한지 오래됐습니다그게 매력인데 다들 왜그러세요,프리드로우,597447
100,동까는 왜 하드웨어만 업글하고 소프트웨어는 아직도 윈도xp인지 말해봐 이유가뭐야,프리드로우,597447
101,장 LONG봉 STICK남 MAN줄여서LSM 나라에서 허락한 유일한 마약...,프리드로우,597447
102,근데 만화가 재미없거나 그런게 아니라 이 만화는 언제 어떻게 끝날까 전혀 예상하지 못하겠다,프리드로우,597447
103,임재익 언제 나오냐...,프리드로우,597447
104,구하린 나쁘면서 섹시하네,프리드로우,597447
105,유이건 볼때마다 장안철이 보이지?,프리드로우,597447
106,           불끈❤                                  ❤불끈          불끈❤                                  ❤불끈          불끈❤                                  ❤불끈          불끈불끈불끈불끈불끈불끈불끈불끈          불끈불끈불끈불끈불끈불끈불끈불끈          불끈❤                                  ❤불끈          불끈❤                                  ❤불끈          불끈❤                                  ❤불끈          불끈불끈불끈불끈불끈불끈불끈불끈          불끈불끈불끈불끈불끈불끈불끈불끈                                  ㅜ                                  ㄹ    끈❤❤❤❤❤❤❤,프리드로우,597447
107,전편보고 못참고 질렀다,프리드로우,597447
108,ㅋㅋㅋ어림도없지 장봉남이다 ,프리드로우,597447
109,좋아했었던 사람이니까 박세준 아닐까 다시 봉남이랑 뭐 해보려고 하린이한테 부탁한거같은디,프리드로우,597447
110,좋아했던 사람이니깐 그 박세준인가 걔 아님?,프리드로우,597447
111,여신강림 야옹작가님이랑 프리드로우 전선욱작가님 열애설 터져서 ㅋ베댓이 이렇게 됐다고 설명하던 베댓 삭제된건지 지운건지 사라짐,프리드로우,597447
112,"요약: 인스타그램에 여신강림작가님과 프리드로우작가님이 자동차를 같이타거나 여신강림작가님이 인스타그램에 프리드로우의 한장면을 게시하며 ""보고싶소"" 라고 해서 달달한 내용이 이어지자 네이버 베댓은 둘이 사귀는거 아니냐 열애설을 말하여 네이버측에서 그베댓을 다 삭제처리가 됐었다.이렇게 말하면 베댓되어있던데 ㅜㅠㅠㅜㅜㅜ",프리드로우,597447
113,네이버에서 베댓 삭제했다는소리임?,프리드로우,597447
114,야옹이 작가님이랑 사귀신다는거 찐이였네,프리드로우,597447
115,구하린 임티 어디선가 본듯했는데 여신강림 특별편에 나온 야옹이 작가님 캐릭터 잖아.,프리드로우,597447
116,왜 아무도 하린이가 보낸 임티 말 안함 저거 여신강림작가님 아닌가?,프리드로우,597447
117,네이버가 삭제한게 아니고 성인글 올려가며 조작기 돌리는놈이 한번에 추천이나 비추 20개 정도 써가면서 비추테러로 베댓 내리던거임 베댓됬던글들 밑으로 내리면 다있음,프리드로우,597447
118,작가님 개인사나 이런건 인스타가서 말씀들 나누시고 여기선 작품이야기나 합시다 좀...,프리드로우,597447
119,ㅋㅋㅋㅋㅋ 아 ㅋㅋ 애들이 좋아하는애 누군지 추측하는글 읽으러왔는데 댓글은 작가가 누구 좋아하는지를 추측하고있네,프리드로우,597447
120,여신강림 작가이랑 사귄다고? ㄷㄷㄷ 인생 개부럽,프리드로우,597447
121,어이 없어서 댓글 씁니다 간단하게 설명 드리겠습니다1. 오늘 아침 비추빌런과 봇들한테 욕을 했음2. 댓글이 지워지고 계정이 정지먹음(이건 부계정)3. 억울해서 내가 겪은 내용을 댓글에 적음4. 네이버가 또 지움(정지는 안받음)네이버 뭐하냐?,프리드로우,597447
122,동까 어서오고,프리드로우,597447
123,대구 사는 20살 신민주 17만원 빌린거 갚아라 너 이거 보는거 안다 양심 묻었나 진짜 ㅡㅡ,프리드로우,597447
124,경비 아저씨도 장봉남한테 반한듯 저런 ㅁㅊㄴ을 학교에 계속 들여보낼리가 없잖아,프리드로우,597447
125,신민주 벌점 500점!!!,프리드로우,597447
126,봉남이를 좋아하는데 착각하고 있는 거 아니냐 이건아,프리드로우,597447
127,재익이랑 그 일본 친구들 보고 싶다.....,프리드로우,597447
128,와 대구사는 모든 신민주들한테 17만원 받으면 얼마냐 대체 부럽노,프리드로우,597447
129,동까 오열 중,프리드로우,597447
130,사라진 베뎃: 재촉 좀 하지마 준다고,프리드로우,597447
131,돈빌리고 갚으라하면 화내는 년놈들 특징 : 안갚음.,프리드로우,597447
132,17만원이면 선넘네,프리드로우,597447
133,하 꽃다발 뭐냐 .....ㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
134,BJ재익이 재호랑 합방하다 영정 먹었답니다,프리드로우,597447
135,다 아는 애들인데 허x이 신xx한테 중고로 비싼옷사서 입어놓고 환불해달라해서 더러워서 돈준다하고 손절한거 ㄹㅇ 양심있는건지ㅋㅋㅋ ,프리드로우,597447
136,이커플 저는 찬성입니다,프리드로우,597447
137,아이디 두개로 어그로 아냐?,프리드로우,597447
138,안철이가 왜나왘ㅋㅋ,프리드로우,597447
139,저 체육관엔 그러면정동혁장안철한태성핑크맨연습게임하러온 김문성다있네,프리드로우,597447
140,"민지같은 여친있는 태성이, 봉남이같은 남친있는 이건이 다 부럽지만 마스크 필요없는 저 세계관이 가장 부럽다....",프리드로우,597447
141,이건: 이건 꿈이야아이고 부장님 꺌깔깔,프리드로우,597447
142,왜 체육관 멤버에서 슬기는 빼는데,프리드로우,597447
143,여러분 꿈이 있다면 포기하지 마세요남들이 뭐라하든 주변환경이 어떻든 내 진심을 담아서 최선을 다해 노력하면 꿈을 이룰 수 있다고 생각합니다 오늘 프리드로우를 보고 다시 깨닫습니다 꿈을 이루기 위해 최선을 다하자고. 다들 어려운 시국에 화이팅하세요 이겨낼 수 있습니다 👍👍,프리드로우,597447
144,관장님 안철이한테 학폭이나 좀 하지말라고 해주세요,프리드로우,597447
145,그냥 봉남형이 4대크루 통일하는게 어때?,프리드로우,597447
146,"2번째 베댓대로라면인생존망, 프리드로우, 싸움독학이 같은 세계관임.근데 예에애애전에 나왔던 수학여행 에피소드었나? 휴게소에서 덕진이랑 이재호가 외지주 진호빈이랑 이진성하고 만난 적이 있었음 즉,인생존망, 프리드로우, 싸움독학, 외모지상주의 요고 4개가  같은 세계관이고, 오래전에 외지주에 복학왕에 나오는 김두치가 잠시 출연한 적 있었는데, 최종적으로는인생존망, 프리드로우, 싸움독학, 외모지상주의, 복학왕. 이 5개 만화들이 같은 세계관인거임 ㅋㅋㅋㅋㅋㅋㅋㅋ ㄹㅈㄷ",프리드로우,597447
147,"오늘 내용이 굉장히 인상 깊은 이유는 피해자가 아무리 사과를 해줬어도 가해자인 한태성이 행한 학폭은 평생동안 낙인이 되어 쫓아다닌 다는 것이었다. 독자들은 한태성의 얘기를 듣고 따르지만 대중들은 알리가 없고, 우선적으로 낙인을 보고 까는 것이다. 선동이 되는 것이 좋은 건 아니지만 태성이가 평생동안 뉘우쳤으면 하는 바람",프리드로우,597447
148,장봉남이랑 장안철 사실 어릴때 부터 떨어져서 살아온 형제인거 아님?ㅋㅋㅋㅋㅋㅋ,프리드로우,597447
149,ㅋㅋ 현실이면 말도안되는게... 학폭 가해자 작가가 착한일찐 나쁜일찐 이딴거 그리고 다니는데 잘이나 응원해주겠다...,프리드로우,597447
150,"원래 학폭당한사람이 아니라 그냥 방관만 한놈들이 더 지x합니다 저도 학폭당했지만 어디에서도 말안하고 다녀요 인터넷기사,sns 댓글도 절대 안쓰구요 근데 방관한 ㅅㄲ들이 댓글에 지들이 당한것마냥 글 싸지르는거 보면 역겨울 수준입니다 저는 왜 당하고도 가만히 있냐구요? 당연 제 자신이 쪽팔리고 한심해서 입니다 누가 자신의 그런 과거를 알리고 싶어할까요 내가 직접 학폭당한 입장에서 봤을땐 방관한 니들이 더 나쁜ㅅㄲ들이야 알아? ",프리드로우,597447
151,계속봐도 정동혁이 제일멋진듯,프리드로우,597447
152,--사람을 찾습니다--- 이름:: 임재익- 특징:: 안경 씀- 나이:: 19세- 실종 계기 추정:: 실연후 슬픔을 참지 못 함,프리드로우,597447
153,재익이 롤 방송하다 뒷광고 걸려서 안나옴,프리드로우,597447
154,??:임슬기는 멋있기라도하지,프리드로우,597447
155,재익이 약간 괴물쥐 컨셉으로 너오면 좋겠다,프리드로우,597447
156,작가님 혹시 옆동네 박 작가님처럼 거대한 세계관 연결 한 번 해보실 생각 없으신가요?안철이네 친구들이랑 도봉산 4대천왕이랑 함께 하면 재밌을 것 같네요.,프리드로우,597447
157,탈락했으니 이제 패자,프리드로우,597447
158,오준만 오줌만 쳐먹어라,프리드로우,597447
159,오준만 거의 강남 건물주 급인데?ㅋㅋㅋ요요..요요요..용서못해!!!ㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
160,킹슬기는 친구땜에 지짝사랑녀 포기함ㅋㅋㅋㅋㅋㅋㅋ얼마나 쿨하고 불쌍하냐..,프리드로우,597447
161,작가님도 관상학을 배우셨네 ㅋㅋ 저렇게 생긴 사람이 저런 짓을 하는 게 아니라 저런 짓을 한 녀석들이 저렇게 생김 ㄷㄷ,프리드로우,597447
162,계속 뒷광고 라고 드립하는데 재익이는 광고 안들어와,프리드로우,597447
163,📂 네이버 웹툰└📁 프리드로우   └📁 오줌만        └⚠️ 이 폴더는 비어있습니다.,프리드로우,597447
164,오오준준만만,프리드로우,597447
165,재익이 동탄노인정에서 어른들 홍삼캔디 훔치고잇던데 잡아가세여,프리드로우,597447
166,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ어림도 없지ㅋㅋㅋㅋㅋ이유있는 싸대기 딱대ㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
167,"???: 뭐야, 오줌만 머리 기르네??: 너 몰라? 쟤 보청기 끼고 다니잖아 ㅋㅋㅋㅋ???: 헐ㅋㅋㅋ진짜?",프리드로우,597447
168,저런 ㅅㄲ들 꼭 하나씩 있음지들이 팬이라고 아이돌들이 자기껀줄 아는거지ㅋㅋㅋ,프리드로우,597447
169,민지: 숫자 세,프리드로우,597447
170,근데 라희 이제 보니까 나진솔이랑 비슷하게 생겻네,프리드로우,597447
171,보청기끼는게 웃긴일 아닌데 청각장애인으로선 좀 씁슬하군,프리드로우,597447
172,민지 업계포상 지리누ㅋㅋ,프리드로우,597447
173,한태성: 어! 타카시 오랜만이야 전에 말한거있지? 거슬린사람 있으면 말해달라고 . 지금 있는데 와줄수있어? ,프리드로우,597447
174,ㅁ...민지선배...나 이쪽이 안들..려,프리드로우,597447
175,만화부 역사에서 갱단이랑 다이 뜬 거는 말 안 하네 ㅋㅋ,프리드로우,597447
176,저런 찐 오타쿠들은 저 싸대기도 업계포상이라고 좋아할 놈들임. ,프리드로우,597447
177,이거 보면서 자긴 아닌거마냥 실실 쪼개는 트수씹덕육수들 있겠지 ㅋㅋ,프리드로우,597447
178,다음화 전개 방식오줌 : 민지 선배.. 더 때려주세요 (씨익 웃으며)한태성 : 숫자세,프리드로우,597447
179,저건 진짜 망상증이다 ㅋㅋ,프리드로우,597447
180,저거 민지 화장한 상태였으면 오준만 ㄹㅇ로 보청기꼈을듯ㅋㄱㄱㄱ,프리드로우,597447
181,재호 지금 뒷광고 터져서 안나오고 있음,프리드로우,597447
182,시위하는 새기중 한놈 성요한이잖아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,프리드로우,597447
183,배댓보고 성요한인줄알고 다시올려봣는디 아니자나ㅡㅡ,프리드로우,597447
184,오늘화 요약1진 양아치 한태성은2민지와 당장 헤어져라~ 헤어져라~3팀중 2등만 하면 되니까.. 이번이 기회다!4번은 개인주의야.5줌만 어우 ㅈ더러워,프리드로우,597447
185,역시 안경 돼지는 과학인가보내,프리드로우,597447
186,"그냥 찌질이인 줄 알았는데, 막컷 너무 소름돋았다",프리드로우,597447
187,안경 돼지 여드름 남자 과학 ㅋㅋ,프리드로우,597447
188,역겹다...,프리드로우,597447
189,아래 뭐임?,프리드로우,597447
190,오소리 벌꿀>>벌꿀오소리>>인생존망,프리드로우,597447
191,ㅋㅋㅋㅋ저기 웹툰 투표에 집사레인저 있음 ㅋ예전에 집사레인저에도 프리드로우 나왔는데,프리드로우,597447
192,아 형철이 쟤 지 부계로 좋아요누르는거구나 ㅋㅋㅋㅋ 왜 좋아요가 많나 했다 관종새끼,프리드로우,597447
193,형철이가 뭐했는데 ㅋㅋㅋ,프리드로우,597447
194,"그하린 허벅지 왜저럼 결핵걸림,",프리드로우,597447
195,오준만이 찐따인이유를 알거같다,프리드로우,597447
196,저거 실화잖아 아버지뻘 폭행사건,프리드로우,597447
197,임하늘이 취객 아저씨 때리는 장면 실제로 04년생이 취객 폭행해서 십자인대 끊어지게 한 사건이에요,프리드로우,597447
198,동렬이 잘지내나? 아빠뻘되는사람한테 멸치ㅅㄲ가 되도되지않는 주짓수한다면서 십자인대 끊어버린놈 ,프리드로우,597447
199,술 취한 아저씨 때리는 거 실제 있었던 일임어떤 04년 생인가? 걔가 어떤 아저씨 다리 부러트림 유튜브에 검색하면 영상도 나옴,프리드로우,597447
200,진도 취객 폭행사건이동렬 04 년생 진도유튜브 검색해보새요사회악입니다제발 널리 퍼트려주세요,프리드로우,597447
201,"실제로 주짓수 배우던 학생이 아버지뻘 되는 어르신 발목잡고 힐훅이라는 기술로 십자인대 끊어버린 사건인데 혹시나 이 댓글 보는 어린 친구들이 주짓수든 유도, 복싱이든 운동 조금 배웠다고 체육관 밖에서 일반인들한테 기술 거는 그런짓 꼭 안했으면 합니다. 다들 안전하게 운동합시다ㅎㅎ",프리드로우,597447
202,진도폭행사건04년생 이동렬이 아버지뻘 되는 사람한테 주짓수 십자인대 파열시키는 '힐훅'이라는 기술을 사용. 힐훅이 주짓수에서 금지기술된건 기정사실화 됐고 주짓수 하는 사람이라면 다 아는데몇달 배우고 주짓수 할줄 안다고 까대는 천하의 ㄱㅅH 끼가 저지른 충격적인 사건이다,프리드로우,597447
203,폭행 가해자는 아마 웹툰에 나왔다고 좋아할듯,프리드로우,597447
204,인터넷 보니깐 어른이 먼저 때리고 욕했다고 동렬이 쉴드치는 사람들 많던데 미성년자가 국가에서 하지말라는 술이나 쳐마시고 다니다가 그냥 지나쳐도 될 사람을 영상에서는 어른이 지 친구도 아니고 이미 어깨동무도 하고 있었고 그러다가 어른이 기분 상하게 한다고 주먹으로 때리고 그것도 부족해서 친구들한테 동영상 찍으라고 부추기면서 어른이 아프다고 비명지르는데도 다리에 암바 걸어서 십자인대 파열시키는게 머리에 피도 안 마른 중딩이 할짓인가? 어른이 잘 했다는건 아니지만 그게 떳떳하고 바른 행동이 아닌걸 스스로도 판단할 줄 아는 나이일텐데 친구들한테 페메로 한쪽 인대도 끊어놨어야하는데 라고 이야기 하면서 반성의 기미도 안 보이는 철없는 아이를 쉴드를 쳐줄만한 상황이 되는지 나는 도저히 납득이 안 간다  ,프리드로우,597447
