,comment,webtoon_name,webtoon_num
55,저때 주영이가 경우에게 매달린 만큼지금 경우가 주영이에게 매달리고 있네자림이도 현재상황으론 갑을이 바뀐 상태인데..왜 주영이 주변엔 다 갑을이 존재하는 관계들이 많냐.. 넘 마음아픔,연애혁명,570503
56,주영이가 잘못했어서 업보를 지금 왕자를 좋아하는걸로 갚는건가....?,연애혁명,570503
57,네 개소리네요. 지금 상황에선 주영이가 잘못한거 당연히 맞고 비판 받아야함. 이건 무조건 잘못함. 근데 이후의 행동을 봐라;; 공주영 패고 삥뜯고 상대 안한다 무시하고 멘탈 털릴짓 오지게 했는데 이게 다 공주영 잘못?? 어이 개털리네;; 결국 주영이는 끝까지 반성하고 애인마냥 경우 못놓고 갱생시킴. 보통이였으면 나 괴롭히는데 있는 정 없는 정 다 떨어지고 냅둘텐데 공주영이 이경우 인생 엿되지 않게 구해준 사람임;; 본인 잘못을 인정하고 수습할 줄 아는 사람이라는거. ,연애혁명,570503
58,ㅏ 진짜ㅋㅋ 나 왕자림이 공주영앞에가서 기타치는 상상함ㅋㅋ,연애혁명,570503
59,"공주영 명대사너에게, 반(半)했음.[6화]사(四)귀(耳)자(尺).[7화]너가 나 좋아한다고 말할 때 까지 기다릴게.[29화]내가... 니 남자친구니까. 당연한 거잖아.[51화]물어볼 것도 많고, 할 말도 많았는데... 그랬는데, 막상 너 보니까 보고 싶었단 말 밖에 안나오네.[78화]넌 내가 뒤에서 그딴짓 하고 다닐거 같냐?!!내가 널 어떻게 생각하는데..![131화]...내가 (너에게) 잘못한게 있다면, 다.. 알려주면 안될까?.. 부탁할게.[171화]내가 말했지. 니가 내 첫사랑이자 마지막 이라고. 걔가 날 어떻게 생각했던 상관없어. 지금 이렇게 니가 안아주고 있잖아.[204화]그건 우리가 한거지 주변이 도와준 건 아닌데 ㅎㅎ [268화]당연히 니 편 들어줄 니 친구들도 다 아는걸 나만 모르는게..얼마나 병X같은지 알아..?[320화]지금 생각하니 좀 짠함..",연애혁명,570503
60,경우엄마가 때린단게 아니라 아빠가 엄마도 때린다는 거 같음,연애혁명,570503
61,이경우 가정사 ㅈㄴ 불쌍하네...,연애혁명,570503
62,이번 일을 통해서 좀 더 생각하면서 둘 다 성숙해지길 바란당,연애혁명,570503
63,재결합 하든 말든 주영이만 행복하게 해주세요ㅠㅠ,연애혁명,570503
64,이경우 다른 건 몰라도 가정사는 안타까움,연애혁명,570503
65,난 무엇보다 걱정되는게 공주 퇴원하고 학교돌아왔을때아람이랑 진희가 뭔소리해서 일키울까봐 걱정이다아람이성격에 일침놓는다고 가서 뭔소리하려고할텐데그냥 자림이 혼자있을때만 조언하고 공주오면 가만히있어라아람이가 나서면 공주기분만더 잡침,연애혁명,570503
66,잼민혁명이라뇨 작가님ㅋㅋㅋㅋㅋㅋㅋㅋ,연애혁명,570503
67,? 아람이는 자람이가 민지랑 이경우 도와준다 했을 때도 이경우한테 먼저 물어보라 했던 애인데.. 아람이는 딱히 공주영한테 뭐라 안할 것 같은데ㅋㅋ,연애혁명,570503
68,다들 애들 볼살은 왜 언급안하시죠이리 귀여운데..,연애혁명,570503
69,이경우 어렸을때부터 저렇게 자라왔네...불쌍해라,연애혁명,570503
70,안녕하세요 232작가님!4년이란 시간동안 연애혁명을 재밌게 보고있는 독자입니다! 제가 살면서 이런 위대한 작품을 본다는게 너무 영광스럽네요 요즘에 선넘는 악플이 많이달리던데 상처받지 마세요 ㅠㅠ😭작가님 작품이 너무 재밌어서 그런가봐요 연애혁명에 항상 쿠키 굽습니다!🍪 너무 재밌어서 하루종일 시간가는줄도 모르고봅니다 ㅠㅠ 영구소장은 필수죠😉 작가님 힘들땐 언제든 쉬셔도되요 독자분들은 작가님을 언제나 기다리고 있어요!!🥰저는 작가님이 어떤 작품을 연재하든 재밌게 볼꺼에요!!그리고 저는 언제든지 닉값만 할것입니다😏작가님!! 이런 재밌는 작품 연재해주셔서 감사드리고 사랑합니다!!🥰😏그리고 악플러분들 작가님도 사람이시고 부족한 부분은 누구나 있어요 그러니까 욕하지마시고 작가님 작품 재밌게 봐주시면 안될까요?😭작가님 근데 복싱배우세요?제 마음을 자꾸 치시잖아요..❤죄송합니다 주접이에요아 그리고 요즘에 이삼희 작가님이라고 부르시던데 이삼희 작가님 사랑해요!><,연애혁명,570503
71,잼민혁명이래ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,연애혁명,570503
72,이경우 어릴때 처럼 자라왔습니다..어느덧 30살이네요.  현실은 좀 달라요.. 이건 만화일 뿐이에요. 현실은 더 냉혹하고 차갑답니다..  엄마는 도망가서 다른남자랑 살고 아버지가 술은 안드셨지만 가정이 파탄난 이후로 정말 힘들었어요 아버지도 원래 그런분 아니었는데 정말 힘들게 살아오니 성격이 변하시더군요 지금은 아버지와 잘 지내고 아버지도 그때의 자신을 반성하시지만 .. 그때는 정말 힘들어서 한강에 가서 뛰어내릴려고 한강까지도 갔었을 정도로 힘들게 살았었습니다.. 지금도 가난하지만 성인이 되어서 저는 행복합니다. 최소한 어릴때처럼 죽은 눈으로 무기력하고 우울하고 슬픔에 시달리며 살지 않아도 되기 때문이죠.. 이경우처럼 남의 여자를 탐내본적도 없고 학생때 인기 많아서 여자들이 저 좋아한적 많은데 학생때 여자를 만난적은 없습니다.  친구도.. 여자도 마음이 이미 여러군데 찟겨지고 상처도 많아서 인간을믿지못했어요이 글을 보시는 분들 감사하며 살길바래요 글자제한있어서 줄입니다.,연애혁명,570503
73,베댓님 작가님께서 경우네 아버지는 이혼하시고 막노동하신다고 하셨어요!(팬캎에서) 중노동이였나??,연애혁명,570503
74,나가가 그 나가구나... 이경우 꺼지라는뜻인줄,연애혁명,570503
75,주영이다 모자란 게 뭐냐 잘생겼지 옷 잘 입지 귀엽지 노래 잘 부르지 기타 치지 게다가 금수저;;;,연애혁명,570503
76,헐 주영이 에피 나오면 이야기 전개 80% 나간거라하셨는데ㅠㅠ 진짜 완결 각 나오는 건가요? 안돼..,연애혁명,570503
77,10년 친구지만 10년동안 친했던건 아니라는 말 너무 공감된다,연애혁명,570503
78,작가님 피셜 : 주영이 과거가 나오면 연혁의 80%가 진행되었다벌써 80퍼라니..... 아직 더 보고싶은데....,연애혁명,570503
79,진짜 현실임.. 실실 웃고 다 받아주면 ㄹㅇ 호구인줄 알고 계속 선넘고 무례하게 행동하면서 쌓이고 쌓여서 폭팔하면 예민한 사람 만들고 ...어휴 진짜 살면서 착하게 웃어주고 장난 잘 받아주는 친구는 호구가 아니니깐 당연하다고 생각좀하지말자..줴발 ,연애혁명,570503
80,주영이가 미움받기싫어서 라는 말이 뭔가 음...마음이 이상하다,연애혁명,570503
81,"저번화의 주영이의 어머니께서 하신 말씀이 큰 떡밥임 주영이는 자기를 믿어주고 자신을 의지해주기를 바라지만 주영이 어머니 말씀은 자신도 친구들을 믿으라는 말인듯 10년지기가 괜히 10년지기가 아님, 곧 저렇게 과거회상하다가 친해지고 화해한 기억을 계속 상기하다가 경우를 의지하게될듯 그리고 자림이랑 헤어질 때 제목이 일시정지인것으로 보아 왕공커플이 끝났다기보다는 잠시 멈춰있는 것이고 이번엔 주영이가 아닌 자림이가 주영이를 잡을듯 그리고 경우는 자신을 믿어준 주영이를 선택할지 아니면 자림이를 선택할지 내면의 저울질을 할 것 같음 그래서  저번화 제목처럼 마음의 저울의 주인공은 주영이가 아닌 경우를 말하는 것 같음",연애혁명,570503
82,경우야....대가리 박아라,연애혁명,570503
83,요새 연애혁명 진짜 재밌네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,연애혁명,570503
84,아니 머리 먼저 감앗냐고 물어본건 공졍이자나 ... 경우가 한대 치란건 뭔가 표현이 서툴러서 그렇지 경우도 주영이 진심으로 친구로 대하는거 아닐까 ..?,연애혁명,570503
85,확실히 친구들인식에서도 공주영은 하인이고왕자림은  주인이라는 인식이 박힌듯아니면 이렇게 무시하면서 이럴수는없음ㅋㅋㅋ이경우 진짜 가관이다,연애혁명,570503
86,"공주영 어린 시절 보면 지금처럼 착하고 웃어주는 아이가 아닌 유복한 환경에서 자기꺼 나눠주기 싫어하는 아이었음 근데 경우가 놀리자 경우집안 소문내고 그거에 대한 죄책감으로 참아주고 웃어주는 성격으로 변함 본성이 아니라 환경이 성격을 형성한 건데.. 본성이면 친구들에게 ""내가 참아주고 맞춰주는데 왜 안알아줘? 왜 나만 참아야해? 내가 우스워?""란 생각이 안듦 본인도 자각 못하고 있다가 한꺼번에 터지니까 흑화된 건데 이게 공주영 본성임. 이 모습이 나쁜 게 아니라 정상임 누구든 화나거나 싫으면 표현하는 게 정상이고 건강한 친구관계임 ",연애혁명,570503
87,다음주는 공주영 에피소드일 듯..,연애혁명,570503
88,주영이는 보면 볼수록 힘들었겠다.. 이런 생각이 든다..물론 개념없이 행동한적도 없지않아 있지만..그래도 너무 불쌍하다...,연애혁명,570503
89,방귀 나오려나보다,연애혁명,570503
90,주영이 아픈데 아무도 걱정안해주고 왜 헤어졌냐고만 물어보는 친구들..음..,연애혁명,570503
91,그와중에 주영이 어머님 조언하신거 나만 좋다고 생각하냐???,연애혁명,570503
92,그와중에 오아람 바로 맞춰버리네ㅋㅋㅋㅋㅋㅋ,연애혁명,570503
93,공주영도 빡칠만 했지안그래? 아니 이때까지 자기는 여친말 잘만 들어줬는데 자림인 바뀐게없어.안그래?ㅋㅋㅋㅋㅋ아무리 상황이 그랬다지만 존나 빡칠만하지,연애혁명,570503
94,안경민 말하는 꼬라지 봐 ㄷㄷ,연애혁명,570503
95,아니 이상황에서 ㅈㄴ웃긴게 사과의 메세지도남이랑 상담하고 쳐적고 자빠져 있다는거임도대체 니네 헤어진이유가 머라고생각하냐?꼬라지보니 재결합해도 또다시 누군가에게 의지하면서아 괴롭힐듯지마음을 혼자 생각하면서 적어서 전송하던가오또케 오또케 하면서진희랑 아람이 추천받고 적는게 사과의 메세지냐?왕자림... 고질병임 걍 이정도면,연애혁명,570503
96,근데 안경민도 좀 말이 심했음 ㄹㅇ;;,연애혁명,570503
97,주영이 엄마가 통째로 베댓 가야할듯,연애혁명,570503
98,와....진짜 주영이네 부모님께서는 나오실 때 마다 명언을 제조하시는구나...,연애혁명,570503
99,와 근데 카톡내용보면 자림이도 진짜 많이 변한듯,연애혁명,570503
100,와 주영이 어머니 대박... 임정훈 사건 때 주영이 어머니 봣을 때 완전 카리스마 오브 카리스마 스톼일이엿는데 지금 완전 아들 애끼는 상냥한 어머니 스톼일 ㅠㅠㅠㅠㅠㅠㅠㅠ ,연애혁명,570503
101,똥 싸면서 보는 내인생 갑작스레 현타온다,연애혁명,570503
102,주영이 어머님도 그렇고 주영이 아버님도 그렇고 말을 좋게좋게 말해주신다,연애혁명,570503
103,김우리가 이경우가 왕자림 좋아한다고 병실에서 있었던 일 말한거같은데,연애혁명,570503
104,아니 ㅋㅋㅋㅅㅋㄱㅋㄱㅋㄱㅋㄱㅋㄱㅋㅋㅋㅋㅋㅋㅋ 저기서 방구를 끼면 누가 안 웃어 ㅋㅋㅋㄹㅋㄹㅋㄹㅋㅋㅅㅋㅋㄱㅋ,연애혁명,570503
105,헤어지자고 했을 때 방귀 안 낀게 어디임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,연애혁명,570503
106,이기적인 방귀 ㅇㅈㄹㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ,연애혁명,570503
107,아씨 방귀에서 터짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,연애혁명,570503
108,.　　　.　　　 　　.　　　　　。　　 。　.　.　　 。　 ඞ 。　 . •• 석메 님은 임포스터 였습니다. 　 。　.　 　　。　　　　　　ﾟ(임포스터가 1명 남았습니다.),연애혁명,570503
109,자림이가 주영이의 존재가 익숙해서 주영이가 얼마나 좋은 남친인지 모르는 듯.. 물론 사귀는 동안 주영이도 잘못한게 있었지만 주영이 솔직히 귀엽지 사랑스럽지 애교많지 어깨넓지 커갈수록 잘생겨지지 욕도 잘 안하지 말 예쁘게 하지 표현넘치지 갱석호경민사이에서 담배도 안피우지 이갱 갱생도 시켜주고 언제나 믿어주지 응원해주지 말 안해도 보살급 이상으로 기다려주지 나름 꽤 잘사는 집안이지 요리 잘하지 집안일 잘하지 배려심많지 친절하지 따뜻하지 항상 웃어줬지 자림이만 생각해줬지 자림이가 자신때문에 죄책감들어보이면 바로 풀어주려노력하지 싸우고 항상 먼저 화해하자고 했지 헤어질 때에도 자림이 생각했지 자림이가 항상 1순위였지 자림이가 멋대로 해도 다 받아줬지 표현 하는 거 늘게해줬지 마음 열게해줬지 솔직히 이런 남친이 세상에 어딨냐.. 나 연애혁명 최애캐가 공주영이고 이상형도 공주영인데 근데 현실속에서는 이런 남친 찾아보기 힘든데 자림이는 주영이가 익숙한 존재라서 얼마나 좋은 애인지 모르는듯..ㅜㅜ,연애혁명,570503
110,왕공 다시만나라는것들 진심 개악마새끼들 아니냐?공주영이 결별선언전까지 얼마나 고통받았냐;;;최한별이랑 짝짝꿍하고 혼자얼마나 괴로웠음 애가 욕까지했겠냐고이제겨우 해방됐는데 재결합은무슨...이갱이랑도 손절하고 새인연찾아라,연애혁명,570503
111,"난 진짜로 작가님께서 어떤 결말을 보여주시던주영이가 제일 행복했으면 좋겠다..주영이만한 사람눈 씻고 찾아봐도 쉽지 않아.. 그리고 주영이만큼안쓰러운 캐릭터가 또 있을까..? 항상 친구들한테나연인한테나 최선을 다하고 기대주기를 바라는데 정작주변에서 자신에게 느끼게 하는 감정은 배신감과서운함.. 우리 주영이 많이 힘들었지..이 할미가 얼마안되는 쿠키로 키운 우리 예쁜 주영이, 할미는 언제나주영이 편이다. 응응.. 우리 주영이 결정이라면 할미는쿠키로 응원할게",연애혁명,570503
112,아 근데 저 양민지 무리들 진짜 여자찐따들 표본이네 ㅋㅋㅋㅋㅋㅋ남 얘기 염탐하면서 수근수근 쟤 깨졌데? 왕자림한테 관심 ㅈㄴ많아요ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,연애혁명,570503
113,근데 주영이.. 자림이를 왕자림이라고 차갑게 말하니까 내맘이 아프다..ㅠㅠ,연애혁명,570503
114,진심 공주영 인성에비례해서 사람보는눈 ㅈㄴ없음곽보경도 그렇고 이경우는 ㅈㄴ토나온다진심왕자림은... 안타깝긴한데 실수를 너무크게했어이제 전부끝이다,연애혁명,570503
115,근데 공주영 진짜 불쌍하다 주변은 다 왕자림이랑 헤어진 것만 관심 있고 몸 상태 걱정해 주는 애들은 하나도 없네,연애혁명,570503
116,그냥 다시 안붙었으면 좋겠다~이제와서 후회하면 뭐해옆에 있을 때 잘 하라는게 괜히 있는 말이 아니야,연애혁명,570503
117,"맹장때문에 쓰러졌는데 심각하게 걱정해주는 친구 진짜 한명도 없구나 사랑하는 여자한테 모든걸 바쳤고,친구가 다치거나 아프면 심각하게 걱정해줬음 동상이몽(2)보면 알거임 경우 맞았다니까 신발 오른발 왼발 바뀐지도모르고 뛰어온거,이경우 과거시점에는 자신을 따돌림,폭력한사람한테도 따뜻한모습을 보임주영이같은 친구가 현실에 존재한다면 진짜 복받은거임이렇게 주변사람들에게 호의를 베풀어도,주영이한테 돌아오는건 걱정하나없는 친구들의 모습과 자신을 의지하지못하는 여자친구인데진짜 너무 안쓰럽고 마음아프다..베뎃말처럼 진짜 결말이 어떻든 재결합 하든말든 상관없으니까주영이만은 행복하게해주세요ㅠ",연애혁명,570503
118,공주 흑화 ㄸㄸㄸㄸ,연애혁명,570503
119,와... 나만 3부 전개 대박이냐고 생각하냐?완전 빨라지고 스릴있음,연애혁명,570503
120,이경우 왕자림 한테 연락하기 전에 라고말하는거 진짜 개패고싶다,연애혁명,570503
121,주영이가 좀 애같고 오버하는게 있긴한데 사귄후부터 솔직히 싸운 거 아니면 자림이한테 소홀히 한 적 없잖아 아니지 싸울 때도 주영이는 항상 자림이만 생각하는데 자림이는 자기가 잘못해서 싸우게되도 친구연애나 밀어주고 연락도 안함 .. 자림이도 이제 주영이를 좋아하긴하지만 머리로만 좋아하고 그걸 표현을 안하면 상대도 지칠 수 밖에 없는거임 애초에 연애는 서로 표현을 꼭 해야만 할 수 있음.,연애혁명,570503
122,"저번화 제목이 썰물인 이유312화 마지막 장면을 보면이경우가 병실에서 왕자림을 붙잡으면서 울고 있고,312화를 기점으로 이경우는 왕자림에 대한 마음을숨기지 못하고 드러내기 시작함공교롭게도 312화의 bgm인 이경우의 테마곡은 모래성임.모래성은 겉으로는 견고해보여도항상 파도가 오면 쓸려내려가버리는 모습임.이것은 공주영과 왕자림의 관계(파도) 때문에항상 무너져내릴 수 밖에 없던 이경우의 마음(모래성)을비유적으로 표현한 것.오늘자 제목인 썰물은지금까지와는 반대로 항상 모래성(이경우의 마음)을 무너트렸던공주영과 왕자림의 관계(파도)가 끝났음을 의미함.이 시점을 기점으로 앞으로의 행동에 따라이경우가 빌런이 될지 친구로 남을지 정해질 것 같다.왜냐하면 썰물이 있으면 밀물도 있기에.공주영과 왕자림의 관계는 쉽게 끝날 것 같지 않거든.",연애혁명,570503
123,300 몇화동안 주영이가 기다리기만 했다 다들 주영이 잡아라 놓치면 후회할 만한 애다,연애혁명,570503
124,공주영 이제 2번째 흑화다 ㄷㄷ,연애혁명,570503
125,공주영은 왕자림 당분간은 절대로 안받아준다 ㅋㅋ,연애혁명,570503
126,공주랑 경우 싸웠었냐..?,연애혁명,570503
127,주영이 아버님께서 잘 해겔해주시면 좋을듯..  유일하게 자림이가 주영이를 어떻게 생각하는지 아시는 분이니깐,연애혁명,570503
128,가슴이 웅장해진다,연애혁명,570503
129,미안한데 이제 나가주라 이 대사 자림이도 전에 보건실에서 주영이한테 한별이한테 전화 와서 주영이한테 나가달라고 한 것 같네...,연애혁명,570503
130,"연애혁명에 인간의 7대 죄악 1개 빼고 다 나옴교만: ?색욕: 임정훈분노: 조승민탐욕: 곽보경식욕: 오아람나태: 양민지시기: 양민지, 노승희, 곽보경, 조승민, 임정훈, 박효림ㆍㆍㆍㆍ이하 생략",연애혁명,570503
131,그래도 다시 사귀었음 조켔는데..ㅜㅜㅜ 내가 얘네 한테 쓴 쿠키가 얼만데..ㅠㅠㅜㅜㅜㅜ,연애혁명,570503
132,"베뎃한번만 해줘 형누나들514인가 암튼 2부 후반쯤에 왕자림이랑 공주영이랑 고등학교입학식 날 버스에서 첫만남을 했던 장소로 가서 반지도 받고 다시한번 어렴풋이 추억을 서로 회상했잖아지금도 자림이는 버스정류장에서 주영이와 자림이가 버스에 있던시절도 기억하고아마 화해장면에선 1화에서 나온것처럼 화해할거 같음뜬금없지만 그날 공주영이 버스에서 카드,지갑을 놓고와서 뒤에탄 자림이가 돈을 대신 내줬잖아 기사님이 '남자친구여?'라고 질문 했었지만 그때는 자림이가 아니라고 대답했었지근데 화해할때는 반대로 정신없이 달려온 자림이가 지갑과,카드를 두고온 탓에 어쩔줄 몰라하다가 공주영이 대신 내주게 되고 기사님이 또 다시 질문하겠지 '여자친구여?' 왕자림은 고개푹숙이고 아니라고 할줄 알았겠지만공주영이 '여자친구에요' 이러고 아무일없듯이 쿨하게 앉아서 왕자림은 울면서 공주영에거 안기고 공주영은 아무일없이 왕자림을 달래주고 다시 재결합하게 될듯어때? 할만하지? 좋아요좀 눌러줘 형누나들ㅠ",연애혁명,570503
133,난 왜 이경우가 듣고 있는게 소름이지,연애혁명,570503
134,솔직히 이정도면 주영이가 많이 참았음 ㄹㅇ,연애혁명,570503
135,걍 왕자림은 헤어지고 최한별이랑 사귀라하세요;;;공주영이 몇번째말하는거냐? 남보단 남친인 나를더 의지하고상담해달라고그게그렇게 쳐어려웠음?최한별이 그렇게좋으면 최한별이랑 사겨라이경우일로 더스트레스받을생각하니 공주영이 불쌍하다왜저런 배려도없는년만나서 고생함;;;,연애혁명,570503
136,야 진짜 헤어지는거냐 파국이네 ㄹㅇ,연애혁명,570503
137,그래 이제 헤어져라 왕자림 정 다 떨어짐;;;,연애혁명,570503
