,comment,webtoon_name,webtoon_num
24,"파천신군 한 번도 진적이 없다는거 ㄹㅇ 이였네 용비,구휘급 강자가 자기 유리한 환경에서 상대는 기술 쓰기도 힘든데 그렇게 써봐야 흘려보내거나 흡수하고 한 쪽 다리 못쓰고 늙어 죽기 직전인 상태에서도 무저곡 유지하면서 강룡이랑 대련 매일같이 해줬다는건데도 대련이니만큼 봐주면서 했을텐데도 강룡이 한 번도 못이김.",고수,662774
25,옥천비가 최강의 아가리다,고수,662774
26,짭 마환광멸도 구휘가 공력 써서 막아냈는데 찐 마환광멸을 그냥 막아내다니 강룡이 진짜 세계관 최강자네. 옥천비 내력 회복한답시고 파천신군 데려왔으면 옥천비 바로 죽었겠네,고수,662774
27,파천신군 : 나 인정받은거 맞지???,고수,662774
28,아무리 옥천비여도 저 세명이 다굴치면 무조건 질텐데... ㅋㅋ 하지만 이건 만화니 1대1뜨겟지,고수,662774
29,그럼 혈비가 예전에 자신은 이미 파천신군을 뛰어넘었다고 한건 ㅋㅋ 아예 파천신군의 힘자체를 측정도 못했다는거잖아. 제자이면서도,고수,662774
30,"아버지께서 제가 고수를 본다는걸 알게 되셨습니다그리고 웃으시면서 저에게 미리보기를 보여준다 하시더군요저도 웃으며 말했습니다""이미 다 봤습니다"" 아버지도 웃으셨고저도 웃었습니다",고수,662774
31,퇴사하고싶다베넷되면 사표쓴다,고수,662774
32,옥천비 단만 아니었음 3번 뒤진거 아니냐ㅋㅋㄱㄱㅋㅋ 내가볼땐 아가리가 본체다 ,고수,662774
33,용비 : 일격 필살이 궁금하나? 보여주지 후후... 강룡 소환,고수,662774
34,아 ㅋㅋㅋㅋ 천원진 본체끄러왔다 ,고수,662774
35,강룡 소환이 궁극기였구만 ㅋㅋㅋ,고수,662774
36,구휘 오만하고 개그캐던 젊은 모습 보고 좋았는데 사흑련 동진어진 당한 거 보고 마치 오래된 지인이 죽은 것 같던 것 처럼 슬펐다.용비불패 독자들에겐 그 어떤 문파보다 정넘치고 익숙하고 친근하던 사흑련.작품 내에서도 사패천과 동급이상으로 평가받던 황금충이 협을 아는 사파라 인정한 사흑련...,고수,662774
37,광고때문에 강룡이 구휘한테 한판 붙자고 하고 끝나는줄,고수,662774
38,구휘의 지금 성격이 저 사건때문이었나,고수,662774
39,사흑련 인원들 폭발속에서 구휘 지키려고 달려드는거 저만 뭉클한가요...,고수,662774
40,그나저나 명장로가 저렇게 갔구나.. 용이가 혈비 환사와의 악연으로 이루어진 인생이라면 구휘는 옥천비랑 악연으로 맺어진 듯..진짜 구휘 입장에서는 옥천비 영혼까지 불태워버리고 싶겠다,고수,662774
41,단 없이 진짜 엄청난 마공을 썼다면 끝판왕 보스 느낌 났을텐데...게다가 저 셋이 같이 있으니 긴장감 1도 없다 ,고수,662774
42,강룡이는 공진에서도 너무나 자연스럽게 움직이네뭔가 마무리는 강룡이 파천십이신공을 전부쏟아붇고 끝나지 않을까,고수,662774
43,고수 결말이 얼마 안남았네요 마지막 강룡의 멋진 마무리 기대합니다,고수,662774
44,근대 만약 용이가 대신 옥천비랑 싸운다고 쳐도 옥천비를 이길 수 있을까.. 환사 말하는거 들어보면 용이가 가지고 있는 '단'은 원래 오리지널 옥천비의 '단'의 복사품에 불과한대.. 물론 혈비것 보다는 더 완성품에 가까운 모습이긴 한대..만약 용이가 '단'의 사용법을 깨우쳤다고 해도 오리지널 '단'은 아니라서 이기기 어려울 거 같다.. 아마 셋이서 협공해서 '단'을 가진 용이가 단의 능력을 각성해서 막타 치는 형식이 아니라면 옥천비 못 쓰러트릴뜻..지금 보니까 용비조차도 포기하고 동귀어진으로 단만 깨트리자고 하는 거 보면..셋이 협공 하는거 아니면 최종보스 옥천비는 진짜 답 없을 것 같음,고수,662774
45,결제와 감상이 한 호흡에 이루어졌다..,고수,662774
46,화룡출수와 염마천폭지열이 서로가 아닌 다른 한곳을 향하다니 하...내팬티,고수,662774
47,원래 고수 수위라면 옥천비 몸 조각난거 다 나타났을텐데 최근 비정상적으로 심해진 네웹 검열 땜에 그림자 처리로 가린듯한..ㅜ 이런 무협물은 물론이고 타웹툰 느와르 장르에서도 자꾸 모자이크나 수위조절을 강요하던데 이러지 좀 맙시다 운영진분들.,고수,662774
48,지리네 진짜ㅋㅋㅋㅋㅋ 숨도 안쉬고 봤다 ㅋㅋ,고수,662774
49,ㄹㅇ 적지 않은 분량인데 눈깜짝하니까 끝이 와있더라,고수,662774
50,용비불패 1회부터 봤으면...다들 비슷한 감정일 듯용비랑 구휘가...50년이 지나서 저렇게 든든한 전우가 될줄그나지나 그립다...주색馬 비룡아ㅠㅜ,고수,662774
51,옥천비도 단 가지고 있네..? 혈비가 가지고 있던건 환사가 야매로 만든거고.. 그럼 강룡이 가지고 있던 단은 누구꺼야; 구휘가 선도술 수련해서 얻은 눈으로 강룡 몸속에 있는 단이랑 영기 확인했으니 가짜는 아닐테고.. ,고수,662774
52,염폭이랑 화룡출수를 컬러로 보네 ㅋㅋㅋ,고수,662774
53,천마산: 이제 그만,고수,662774
54,확실히 고뇌하는 강룡보단 빠꾸없이 갈기는 용구 쪽이 더 재밌네,고수,662774
55,"고수 완결나면 외전으로 옥천비가 이끄는 마교와 용비,구휘의 결전 보고 싶다. 추억의 종마 비룡도 그럼 볼 수 있겄지ㅋㅋ",고수,662774
56,컬러천폭지열이라니 할배들 오랜만에 풀발기,고수,662774
57,화룡출수.... ㄷㄷㄷ뢰신책도 저거 맞고 머리 날아감 ㄷㄷㄷ,고수,662774
58,"환사가 만든건 붉은 단, 푸른 단 레플리카입니다.... 푸른 단이 2개 잇다고 봐야됨 그냥",고수,662774
59,"교룡갑 피셜로 보면 환사가 옥천비몸에서 용이에게 줄단을 추출함즉, 처음부터 단을 가지고있던건 옥천비였고 옥천비의 단 중에서 아주일부분을 추출해서 용이한테 준거겠지",고수,662774
60,환사:그큭 이 나를 마도환생으로 이끈 은혜를 어떻게 갚아야 할지,고수,662774
61,파천신군 착한사람이였네ㅠㅠ,고수,662774
62,근데 가장 궁금한점은 파천신군을 어떻게 저 조무래기 4명이 이기겼냐는 거임...,고수,662774
63,와  반전 쩌네.. 심지어 혈비도 환사한테 놀아나기 전까지는 파천신군한테 찐 충성이었다는거잖아..,고수,662774
64,그럼 다른 파천문 사천왕들도 파천신군도 환사의 개인적인 비원을 위해 환술에 놀아났다는건가... 혈비 막사평 귀영 전부 환사가 보여준 허상때문에 죄없는 파천신군을 공격한거구나...,고수,662774
65,"이야... 소진홍 키운 할배가 환사랑 같은 출신이었네(이마에 같은 상처)환술사 하면 양정학 조장도 떠오르는데, 이전에 가령이가 양정학 보고 파천문 출신이라고 한것이 떡밥일수도",고수,662774
66,사천왕이 어캐 이기긴. 사패천의 독 때문에 한쪽 다리 장애 생겨서 그 덕에 이긴거잖아. ,고수,662774
67,혈비가 ㄹㅇ 반전이네. 난 혈비가 저 정도로 파천신군한테 충성이 깊은 줄은 몰랐는데..,고수,662774
68,"막사평, 혈비는 파천신군을 이상하다 싶을정도로 증오하는 상태엿는데 환사한테 놀아난거엿네.... 귀영은 중간에 사라져잇던데 자신이 환술에 걸렷엇다는 것을 알고 떠난것일지도? 실제로 귀영은 파천신군한테 제일 신임을 받던 제자로 나와잇으니",고수,662774
69,파천신군이 어떻게 제자4명에게 당했을까... 만신불독지체가 아니여서겠지... +환술에 당했을거 같다... 그런데 의문은 본인은 환술에 당했으면서 강룡에겐 환술에 대한 수련을 시키지 않은것이 의문이군,고수,662774
70,저 할배가 소진홍을 키운 이유도 이제야 나오네 환사의 비원을 이루어줄 재목을 만들려고 키워본거고 결국 그정도 자질이 아니라 느껴서 또 팽하고 이런 흐름으로 살아왔구만,고수,662774
71,파천신군 사천왕한테 진 이유 나왔잖아 사패천 뒷치기 사슬에 찔려서 다리불구됐다고,고수,662774
72,이번화 분량 ㄷㄷㄷㄷ,고수,662774
73,파천신군은 본인 제자가 환술에 놀아나서 배신했다는 것도 몰랐던건가?,고수,662774
74,옥천비랑 구휘 용비 강룡 3ㄷ1로 싸울까 아님 강룡이랑 1ㄷ1로 싸울까,고수,662774
75,보고 잇나 정학군 여기 자네를 뛰어넘는 아가리 파이터가 잇다네...,고수,662774
76,환혼귀진대법을 많이 성공한게 아니라 그냥 환술인거 아님??글고 아직 환술이거나 본체 아닐듯.,고수,662774
77,환사 얼굴에 흉터봐라... 아가리 털다가 어지간히 맞으면서 살았나보다.. ,고수,662774
78,환사 귀진대법으로 포켓몬 도감 모은거면 사패천도 죽은거 알자마자 호다닥 겟한거냐 ㅋㅋㅋ 부지런하기도 하지,고수,662774
79,아가리파이터 1위가 황저에서 환사로 바뀌었습니다ㅋㅋㅋㅋㅋ,고수,662774
80,혈비:애초에 파천문은 나혼자였어...,고수,662774
81,고수 허언 모음환사-수많은 절세무공을 익힌 나를 이길수 있을까?혈비-나의 무공은 파천신군을 뛰어넘었다막사평-인간이 하늘이 내린 신물을 이길것 같으냐?파천신군-이 사부는 살면서 한번도 패배하지 않았단다옥천비-이 공진 안에선 움직일수도 없을거야황저-신선림 늙은이들은 내가 처치한다늙은이?-아무리 파천신군의 제자여도 이 폭발에서는 상처없긴 힘들것이야무명-드디어 그 늙은이를 뛰어넘었다,고수,662774
82,환사의 말에 환각이라는 힌트가 담겨져있네요. 이 공간을 벗어나지 않으면 너는 모든 혈맥이 파괴되어 죽는다.. 이 공간에서만 벗어나면 아무렇지도 않게 된다. 즉 지금 강룡이 있는 공간이 환각의 공간이란 걸 자기 입으로 말해버린 셈이네요.,고수,662774
83,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아가리파이터 환펠레 한화만에 컷,고수,662774
84,본체가 아니지 않을까? 남을 조종할 수 있으니 쟤도  조종한거일듯 안그러면 오래 등장한거치고 죽음이 너무 허무해,고수,662774
85,본체는 아니겠지만 후련하긴하다 짜증나는걸로는 1순위였는데,고수,662774
86,옥천비 환사피셜 역대최강옥천비 페이크보스 확정 아 ㅋㅋㅋㅋㅋ,고수,662774
87,환사:그큭 이 나를 마도환생으로 이끈 보답을 어떻게 해야 할지,고수,662774
88,단을 소유한 자만이 단을 파괴할 수 있다라는 말은 독백이니 환사 본인 입장에서는 진실이겠지요. 다만 신선림 은자들이 본인이 상상했던 것 보다 높은 경지에 있으니 혈비의 단을 갈아버릴 줄은 예상 못했겠고요. 마치 선도술을 익힌 자들의 괘를 읽지 못하듯이 말이죠. 선도술로 환사에게 전력을 읽히지 않은 용구는 환사가 상상한것보다 항상 더 강했습니다. 독백으로 보아하니 옥천비는 단으로는 회복만 하는 것 같고.. 그럼에도 저 정도 경지인게 놀랍습니다.,고수,662774
89,주둥이만 아니였다면..환술인지도 몰랐을것을..,고수,662774
90,환사 물에 빠져도 입은 동동 떠다닐듯,고수,662774
91,환사 쉨 ㅋㅋㅋㅋ 예린이 용안 보자마자 식은땀 존나 흘리고 튄 주제에 예린이 없을때는 설익은 아이 ㅇㅈㄹ ㅋㅋㅋㅋ,고수,662774
92,아 빛패천형님 그림습니다.. 저런 아가리만 터는 환펠레따위보다 남자답게 진짜로 상대하셨던 빛페천좌.. 상대를 바주지 않고 전럭을 다해 무공을 펼쳤던 당신... 맨날 입이나 털고 구라만 치는 옥천비 환사따위보다 훨씽 포스있었던 당신이 그립습니다. 정말 독자들의 살을 떨리게 했고 동귀어진의 각오를 하고 날린 당신의 폭렬대천.. 그리웁니다...,고수,662774
93,주간연재가 이게문제지.. 매주 댓글들보면 구워라 삶아라.. 그냥 만화는 완결나고 평가하자,고수,662774
94,파천신군 : 용아 사실 파천12신공을 배우면 1할 암존에게 6신공 다막히고 불구가 되거나 단 먹은 놈이나 신선림의 선배님들한테 3합컷 되거나 환사한테 농락당한단다. 당장 도망쳐!,고수,662774
95,"구무림쪽이 강룡쪽보다 재밌는 건 어쩔 수 없다고 봄. 우선 각자 상대하는 적이 옥천비랑 환사임. 두 캐릭터의 무게감은 하늘과 땅 차이고 환사는 환펠레 기믹까지 있어 전반적으로 긴장이 되질 않는다.하지만 환사나 옥천비가 최종보스일리가 없으므로, 결국 구무림은 옥천비를 마지막으로 활약이 저조해질 거고 강룡쪽 캐릭터들이 성장하며 주연으로 올라갈거라 생각함.특히 환사전은 강룡의 중요한 성장점이며, 신무림이 상대해야할 진정한 최종보스로 가는 발판으로 보이니 전개자체는 작가님의 의도대로 가는 중이라 봄. 지금 당장 구무림쪽이 재밌다고 작품전체를 폄훼할 필요는(적어도 지금까진) 없어보임.",고수,662774
96,"환사 저평가 뭐냐무공이 얼마나 알량한지 보여주겠다는말 허언이 아닌게불구장애 옥천비 흡성대법 어케 구해오고 단 새거박아줘서 전성기 +@급으로 만들어 줬지강룡한테 개쳐맞던 찐따혈비 동네여포로 만들어줘서 보는이들로 하여금 가슴이 웅장해지게 만들어 줬지사기템 단 복제에고아,장애인들 거둬서 예전 무공고수들 귀신 씌우고 무림초고수로 만들어 줬다단 강룡한테 입을터는 영웅의 기개까지 갖췄음ㄷㄷ환사가 과연 약할까",고수,662774
97,환사x양정학 절대 아가리 못 다무는 조합,고수,662774
98,단 나올 때 부터 느낌이 안좋긴 했는데.. ,고수,662774
99,배뎃에 있는 사패천 1할 내공이란거는 누구 뇌피셜이지 ㅋㅋ,고수,662774
100,막사평 : 파천신공이라는것이 얼마나 알량한 것인지 가르쳐주갰다환사 : 네놈들이 익혀온 무공이 얼마나 알량한것인지 가르쳐주겠다,고수,662774
101,우복이형 저걸로 부활하는 복선인가?,고수,662774
102,"환사랑 옥천비는 대체 무슨 관계인가! 단 회수가 목적이었다면 옥천비를 저렇게 공들여 살릴 이유도 없고 어차피 단을 통해 이계를 열 거라면 그냥 옥천비를 이용하면 되지 않았나? 파천신군이나 혈비, 적대적인 강룡에 비하면 훨씬 더 마음이 잘 맞았을 텐데 뭐하려고 파천신군의 제자로 들어가 갖은 고생을 다하면서 확실치도 않은 혈비나 있는지도 몰랐던 강룡을 기다렸던 거냐! 그리고 신선림의 삼거두가 총출동했는데 옥천비가 그 셋을 무조건 다 이길 거라 확신하는 건가? 옥천비가 이미 둘을 만나고 있는데 전혀 관심이 없는 듯한 저 태도는 뭐지? 애써 살린 옥천비가 죽을 지도 모르는데? 죽든 말든 상관이 없는 거였다면 복마궁의 설정은 잘 이해가 되질 않는다. 이계의 문을 여는 것 자체가 옥천비의 거짓이라고 해도 현재 환사의 행보는 도무지 이해가 안됨. 지금 모습이 환술이든 무명이든 뭐든, 단을 취한 강룡을 저정도로 대할 수 있는 실력이 있는데 쟤 도대체 지금까지 뭐했던 거냐? ㅎㅎ",고수,662774
103,이 만화에서 아쉬운건 단 하나 강룡의 매력입니다... 불살설정도 딱히 이유가 있어서 그런것도아니고 그냥 강룡 성격이 착해서.... 우복이 죽음도 솔직히 적성 퇴장하고 비교하면 완전히 개죽음 수준... 시신 수습도 안하고 그냥 가버렸잖습니까 강룡이,고수,662774
104,"저기 아래 댓글님, 단행본 다 사모은 독자가 용비불패를 문정후 작가 혼자했다고 알고 계시는 건가 ㅋㅋ.. 용비불패 스토리작가 류기운님이예요 그림작가가 문정후작가고",고수,662774
105,용비 젊은 모습 컬러라니...살아온 보람이 있다,고수,662774
106,용비한테는 강룡한테서는 못 느끼는 그 여유러움이라고 해야하나? 그 특유의 느낌이 있어,고수,662774
107,잡곡칠살 대체 무슨 깡이었나.....,고수,662774
108,혈비 : 신선림의 두 늙은이들은 본좌가 직접 맞이할 생각일세 제운강 : 신선림 늙은이들은 내가 처리하고 싶었는데 아쉬운걸... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,고수,662774
109,정말 상상속 먼 미래의 일이지만.. 마교대전이 웹툰 또는 만화로 나오면 진짜 지릴거 같다... 용비불패에 나온 삼존 오무제 사천왕이 모두 등장하고.. 사패천 젊을때 나오고 힘을 제대로 보여주지 않았던 천존 지존 파황신군이 씨우고 ㄷㄷ 거기에 대장군부랑 황실의 개입까지 나온다면... 상상만으로 가슴이 웅장해 진다. 그리고 마교대전 마지막에 다 끝나는 평화로운 신에 파천신군 실루엣 나오면 진짜... 오줌 지릴듯. (한번 상상해 보았습니다 ㅎㅎ) 그때까지 작가님들 건강하시고 오랫동안 좋은 만화 그려주세요!! 요즘 이거 모든 낙으로 삽니다! ,고수,662774
110,파천신군 : 용아 파천십이신공 연마하면 세상에 너를 이길 사람은 ....(쿨럭)... 많단다.  튀어!!!,고수,662774
111,진짜 환사 또 뭐 있는 척 쎈 척 하는거 혐오스럽다,고수,662774
112,"지난분 구휘의 ""거의 끌어들였는데""는 천원진에 익숙해진 상태를 숨기고 방심했던 옥천비를 향해 강력한 한 방을 먹이려던 거였네요",고수,662774
113,용비는 항상 여유로움을 가지고 있습니다. 단 한번 용비가 격하게 감정을 들어냈을때는 딱 한번.. 적성의 죽음을 목도하는 순간 뿐이었죠..,고수,662774
114,강룡보다 용구나올때가 더 재밌는건 사실임,고수,662774
115,용비불패에서도 못 본 옥천비와의 전투씬을 볼 수 있다?이것만으로도 별점은 15점을 줘도 부족하다고 생각한다,고수,662774
116,구무림중 잠재력이 제일 뛰어나단 평가를 받은 구휘그 구휘보다 어린 나이에 구휘에 비할 정도로 무공성취를 이뤄 구휘 이상의 잠재력을 증명한 용비이 둘이 그 잠재력으로 몇십년간 수련해왔는데 설마 옥천비한테 털리겠나...ㅋㅋ,고수,662774
117,잡곡칠살은 구무림 기준이면 상관책선에서 정리될듯..그런것들이 풋....,고수,662774
118,와 구무림에서도 쟁쟁한 인물이 많은데 그중 용비랑 구휘가 마교 수장 옥천비랑 싸웠네..용구 위상보소,고수,662774
119,"보니까 옥천비는 용비, 구휘가 마무리하고 환사는 강룡이 마무리하겟네. 구 은원의 당사자끼리 결말짓고 새로운 은원 역시 당사자끼리 결말짓는 구도로 갈듯. 글고 양쪽 다 다소 고전하는듯 하다가 순식간에 마무리 지을거 같음. 용불 보스전때 항상 이런식이엿거든ㅋㅋ",고수,662774
120,고수의 소중함을 새삼 더 느낀 하루 였습니다. 고맙습니다. 작가님들..,고수,662774
121,조금 늦어도 괜찮습니다. 악플러들에 일희일비 하지 마시고 정진해주세요.악플러녀석들은 작가님 투병생활 했던것 그새 다 잊어버렸나 봅니다. 힘내시고 좋은 작품 감사합니다.,고수,662774
122,덕분에 담편까지 6일만 기다리면 됩니다 감사합니다.,고수,662774
123,늦어도 좋습니다!! 아프지 마세요 ㅜㅜ 걱정했습니다그와중에 용비랑 구휘 티키타카 티격태격 ㅋㅋ대화만으로도 웃음이 납니다 ㅋㅋㅋ마지막 구휘 빠직 ㅋㅋㅋㅋ,고수,662774
124,진가령: 우린 뭘하면 되죠 할머니?홍예몽: 팝콘이나 가져와라,고수,662774
125,수요웹툰에서 황소개구리 한마리 넘어와서 목요웹툰 생태계 파괴하네ㅋㅋㅋㅋ,고수,662774
126,"강룡이 어무리 날고 긴다하고 단이 있다고 해도. 어릴적엔 대장군부에서 싸우고 젊을때는 마교, 황금성 고수들과 싸우고, 뢰신청룡검 가진 상관책과 싸우고, 그 뒤에는 대장군부 세력전체와 싸우고 마교대전에서 어마무시한 전쟁을 겪고 선도술까지 완벽히 마스터한 용비의 경험과 연륜과 내공을 못 따라잡을듯.. 고수에선 아직까진 개그캐로 나오지만 진짜 용비불패 외전에서 대장군 죽일려고 어마무시한 힘을 쓴 용비의 포스가 잊혀지지 않는다.. ",고수,662774
127,웹툰 발로보는 애들 왤케 많냐구휘가 거의 다끌어들였다는말 무슨뜻인지 이해가 안되나무슨 구휘가 빌빌대,고수,662774
128,확실히 용비면 뭔가 좀 안정감이 있음..,고수,662774
129,악플러들 태세변환 좀 그만해진짜 밑바닥 인생 찌끄레기 같으니까 ㅋㅋㅋ하루 늦는다고 있는 욕 없는 욕 다쳐박다가 대가리 박겠습니다 ㅇㅈㄹ ㅋㅋ니네가 인간이냐,고수,662774
130,작가님들 건강 살피세요..,고수,662774
131,고수가 안나오니깐 하루동안 금단증상이 나왓습니다....,고수,662774
132,감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 감사합니다 ,고수,662774
133,사랑합니다 작가님들...고수가 없는 수요일은 정말 지옥 같았어요...,고수,662774
134,하루동안 이것만 기달렸다,고수,662774
135,환사놈 지금까지 삐질댄 땀만 1리터는 되겠구만 용이 온다고 각잡고 가오잡고 앉아있는 뽄새봐라ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ일어나면 엉덩이랑 등 다 식은땀에 젖어있을듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,고수,662774
136,근데 환사샛기 중간에 펄럭이며 사라지더만 용이 오기전에 존나 헐레벌떡 뛰어가서 각잡고 앉아서 여유로운척하고 있었던거아님?ㅋㅋㅋㅋㅋ상상하니까 ㅈㄴ웃긴데ㅋㅋㅋㅋㅋㅋ,고수,662774
137,환사샛기는 뭔깡으로 신선림잡는다고한거임?,고수,662774
138,환사는 천원진에 저항할만한 내력을 가진게 아니라 눌려서 가만히 있는겁니다. 쟤 입터는거 하루이틀 보는거 아니잖아요,고수,662774
139,결국 파천신공이 사기였어,고수,662774
140,빙옥선제한테서 떨어진게아니라 용이 여친무서워서 숨은듯,고수,662774
141,파천신군 계속떡상하네. 옥천비가 저번주부터 기공술의 극치라고했고 지금 세계관최강급인 구휘한테 천원진이 유효할정도면 원작자인 파천신군도 50년전 구무림기준에선 최강급이라해도 이상하지않음. 구무림없는사이에 빈집털이한 실력없는 영감은 아니였네. 강룡이 천원진썼을때 내공 바로바닥났고 자주못쓰는거보면 아직 파천신군의 내공을 완벽히 소화한건아니였음.,고수,662774
142,뢰신청룡검: 팀킬하는 딜러교룡갑: 맘씨좋은 힐탱,고수,662774
143,환사 진짜 환타랑 사이다 섞은것만도 못하네,고수,662774
144,환사 혹시 또 허수아비 세워놓고 어디 방에 숨어서 촛불의식 하고있는거 아니냐?,고수,662774
145,용비는 어디있을까??분명히 용비는 어딘가에서 길을 해매다우연히 들어간 곳이 가장 중요한 떡밥을 품고 있는그런 비밀의 장소일듯,고수,662774
146,근대 단의힘까지 가진 강룡인데 환사 와이리똥폼잡지???,고수,662774
147,"황저가 용비랑 구휘 잡는다 하지 않았냐 딱봐도 이 세계관 최강의 아가리 파이터 양정학, 환사, 황저",고수,662774
148,강룡이 천원진 내에서도 자유롭게 움직인다이걸로 논쟁 끝,고수,662774
